wavelength;s1.4;s2.4;s3.4;s4.4;s5.4;s6.4;s7.4
736,8;-0,0015;0,0003;-0,0003;-0,0009;0,0013;-0,0005;0,0006
736,9;-0,0014;0,0003;-0,0002;-0,0008;0,0014;-0,0005;0,0005
737;-0,0014;0,0003;-1,00E-04;-0,0007;0,0013;-0,0005;0,0005
737,1;-0,0013;0,0004;-0,0002;-0,0006;0,0013;-0,0003;0,0005
737,2;-0,0011;0,0004;-0,0001;-0,0005;0,0014;-0,0002;0,0007
737,3;-0,0012;0,0003;-0,0002;-0,0007;0,0013;-0,0003;0,0006
737,4;-0,0012;0,0004;-1,00E-04;-0,0007;0,0014;-0,0004;0,0006
737,5;-0,0013;0,0004;-0,0002;-0,0007;0,0014;-0,0003;0,0006
737,6;-0,0014;0,0006;-0,0003;-0,0006;0,0012;-0,0005;0,0006
737,7;-0,0015;0,0006;-0,0004;-0,0004;0,0011;-0,0004;0,0005
737,8;-0,0014;0,0004;-0,0003;-0,0005;0,0012;-0,0005;0,0007
737,9;-0,0014;0,0003;-0,0003;-0,0006;0,0013;-0,0006;0,0005
738;-0,0013;0,0004;-0,0001;-0,0007;0,0015;-0,0005;0,0007
738,1;-0,0011;0,0004;0;-0,0007;0,0016;-0,0006;0,0007
738,2;-0,0012;0,0004;-0,0002;-0,0007;0,0014;-0,0006;0,0006
738,3;-0,0011;0,0005;-0,0001;-0,0007;0,0014;-0,0005;0,0007
738,4;-0,0011;0,0003;-0,0001;-0,0008;0,0015;-0,0006;0,0008
738,5;-0,0012;0,0005;-0,0002;-0,0006;0,0015;-0,0005;0,0007
738,6;-0,001;0,0004;0;-0,0008;0,0017;-0,0005;0,0009
738,7;-0,001;0,0004;-0,0001;-0,0007;0,0017;-0,0005;0,001
738,8;-0,001;0,0004;-0,0001;-0,0007;0,0017;-0,0004;0,001
738,9;-0,001;0,0004;-0,0001;-0,0007;0,0016;-0,0004;0,0009
739;-0,0011;0,0006;-1,00E-04;-0,0007;0,0015;-0,0004;0,0008
739,1;-0,0011;0,0004;0;-0,0008;0,0015;-0,0006;0,0007
739,2;-0,0011;0,0004;0;-0,0008;0,0015;-0,0006;0,0007
739,3;-0,0009;0,0005;0,0001;-0,0008;0,0016;-0,0004;0,0009
739,4;-0,0009;0,0005;0,0002;-0,0008;0,0015;-0,0004;0,0009
739,5;-0,0009;0,0005;0,0002;-0,0007;0,0014;-0,0003;0,0009
739,6;-0,0009;0,0006;0,0001;-0,0005;0,0014;-0,0004;0,0009
739,7;-0,0009;0,0006;0;-0,0005;0,0014;-0,0005;0,0009
739,8;-0,001;0,0007;-0,0001;-0,0003;0,0014;-0,0003;0,0008
739,9;-0,001;0,0007;-0,0001;-0,0004;0,0014;-0,0004;0,0009
740;-0,001;0,0006;-0,0001;-0,0004;0,0013;-0,0005;0,0008
740,1;-0,001;0,0007;-0,0001;-0,0005;0,0013;-0,0004;0,0009
740,2;-0,0009;0,0009;0,0001;-0,0003;0,0014;-0,0002;0,0008
740,3;-0,0008;0,001;0;-0,0002;0,0015;-0,0002;0,0009
740,4;-0,0009;0,0009;0;-0,0003;0,0017;-0,0002;0,0009
740,5;-0,0009;0,0009;0;-0,0003;0,0017;-0,0002;0,001
740,6;-0,0008;0,0007;-1,00E-04;-0,0004;0,0017;-0,0004;0,001
740,7;-0,0008;0,0006;0,0001;-0,0006;0,0017;-0,0005;0,001
740,8;-0,0007;0,0007;0;-0,0005;0,0017;-0,0005;0,001
740,9;-0,0008;0,0008;1,00E-04;-0,0006;0,0015;-0,0004;0,0009
741;-0,0008;0,0009;0,0002;-0,0005;0,0016;-0,0003;0,001
741,1;-0,0007;0,0008;0,0002;-0,0004;0,0017;-0,0003;0,0009
741,2;-0,0007;0,0009;0,0003;-0,0004;0,0017;-0,0003;0,001
741,3;-0,0007;0,0008;0,0002;-0,0003;0,0017;-0,0003;0,001
741,4;-0,0006;0,0008;0,0002;-0,0004;0,0016;-0,0003;0,0011
741,5;-0,0008;0,0008;0,0002;-0,0004;0,0016;-0,0003;0,0011
741,6;-0,0006;0,0007;0,0003;-0,0004;0,0016;-0,0003;0,0012
741,7;-0,0005;0,0007;0,0003;-0,0005;0,0018;-0,0004;0,0013
741,8;-0,0006;0,0008;0,0003;-0,0004;0,0019;-0,0003;0,0013
741,9;-0,0005;0,0009;0,0002;-0,0005;0,0018;-0,0002;0,0011
742;-0,0005;0,0008;0,0002;-0,0005;0,0018;-0,0002;0,0011
742,1;-0,0007;0,0008;0,0001;-0,0005;0,0017;-1,00E-04;0,0009
742,2;-0,0008;0,0008;0,0001;-0,0005;0,0017;0;0,001
742,3;-0,0009;0,0009;0,0001;-0,0004;0,0017;-1,00E-04;0,0011
742,4;-0,0009;0,0009;0,0002;-0,0003;0,0017;-1,00E-04;0,0011
742,5;-0,0007;0,0009;0,0002;-0,0004;0,0017;-0,0003;0,0012
742,6;-0,0007;0,0008;0,0002;-0,0004;0,0017;-0,0005;0,0012
742,7;-0,0005;0,0009;0,0003;-0,0004;0,0018;-0,0003;0,0013
742,8;-0,0004;0,001;0,0003;-0,0003;0,0017;-0,0004;0,0013
742,9;-0,0005;0,0009;0,0003;-1,00E-04;0,0018;-0,0002;0,0011
743;-0,0005;0,0009;0,0004;-0,0002;0,0019;-0,0002;0,0011
743,1;-0,0005;0,0008;0,0004;-1,00E-04;0,0019;-1,00E-04;0,001
743,2;-0,0005;0,0009;0,0005;-0,0001;0,002;0;0,001
743,3;-0,0006;0,0009;0,0004;-0,0001;0,0018;-0,0001;0,0011
743,4;-0,0006;0,001;0,0005;-0,0002;0,0018;-0,0002;0,0012
743,5;-0,0005;0,0009;0,0005;-0,0002;0,002;-0,0002;0,0015
743,6;-0,0006;0,001;0,0003;-0,0002;0,0018;-1,00E-04;0,0012
743,7;-0,0005;0,0011;0,0003;-0,0003;0,0018;-1,00E-04;0,0012
743,8;-0,0006;0,0009;0,0002;-0,0002;0,0017;-1,00E-04;0,001
743,9;-0,0006;0,0009;0,0002;-0,0004;0,0017;-0,0002;0,0009
744;-0,0006;0,0008;0,0003;-0,0005;0,0018;-0,0002;0,0012
744,1;-0,0006;0,0008;0,0004;-0,0004;0,0018;-1,00E-04;0,0012
744,2;-0,0005;0,001;0,0003;-0,0004;0,0017;-0,0002;0,0012
744,3;-0,0005;0,001;0,0002;-0,0003;0,0016;-1,00E-04;0,0011
744,4;-0,0004;0,001;0,0002;-0,0002;0,0016;-0,0002;0,001
744,5;-0,0005;0,0009;0,0003;-0,0003;0,0016;-0,0003;0,0011
744,6;-0,0002;0,001;0,0005;-0,0002;0,0018;-1,00E-04;0,0013
744,7;-0,0002;0,0009;0,0005;-0,0002;0,0019;-0,0002;0,0013
744,8;-0,0002;0,0011;0,0005;0;0,002;0;0,0013
744,9;-0,0003;0,001;0,0003;-1,00E-04;0,002;0;0,0012
745;-0,0005;0,0009;0,0001;-0,0001;0,0018;-0,0002;0,001
745,1;-0,0004;0,001;0,0002;-0,0002;0,0018;-0,0002;0,0011
745,2;-0,0005;0,0009;0,0002;-0,0003;0,0018;-0,0003;0,0011
745,3;-0,0004;0,0009;0,0002;-0,0002;0,0017;-0,0002;0,0012
745,4;-0,0005;0,001;0,0003;-0,0002;0,0018;-0,0002;0,0012
745,5;-0,0004;0,0009;0,0004;-0,0002;0,0019;-0,0002;0,0012
745,6;-0,0006;0,001;0,0003;-0,0003;0,0017;-0,0002;0,0011
745,7;-0,0005;0,001;0,0005;-0,0003;0,0019;-0,0002;0,0012
745,8;-0,0004;0,0011;0,0005;-0,0003;0,0019;1,00E-04;0,0011
745,9;-0,0003;0,0011;0,0003;-0,0003;0,0019;1,00E-04;0,0011
746;-0,0001;0,0012;0,0005;-0,0002;0,002;1,00E-04;0,0011
746,1;-0,0001;0,0011;0,0005;-0,0003;0,002;-0,0002;0,0012
746,2;-0,0003;0,0012;0,0005;-0,0003;0,0019;-0,0002;0,0012
746,3;-0,0002;0,0013;0,0006;-1,00E-04;0,002;-0,0002;0,0014
746,4;-0,0001;0,0012;0,0006;-1,00E-04;0,0022;-0,0002;0,0014
746,5;-0,0002;0,0012;0,0007;0;0,0021;0;0,0013
746,6;-0,0001;0,0011;0,0007;-0,0001;0,0021;-0,0001;0,0013
746,7;-0,0003;0,0011;0,0005;-0,0001;0,0018;-0,0001;0,0011
746,8;-0,0003;0,0011;0,0005;-1,00E-04;0,0018;-1,00E-04;0,0012
746,9;-0,0003;0,0011;0,0004;-1,00E-04;0,0018;-0,0002;0,0012
747;-0,0003;0,0012;0,0003;-0,0001;0,0018;-0,0002;0,0013
747,1;-0,0002;0,0013;0,0004;-0,0001;0,0019;-0,0002;0,0013
747,2;-0,0004;0,0013;0,0005;-0,0001;0,0017;0;0,0012
747,3;-0,0004;0,0012;0,0005;-0,0001;0,0018;-0,0001;0,0013
747,4;-0,0003;0,001;0,0006;-0,0002;0,0018;-1,00E-04;0,0013
747,5;-0,0003;0,0009;0,0006;-0,0003;0,0018;-0,0002;0,0012
747,6;-0,0002;0,0009;0,0007;-0,0003;0,0019;-0,0002;0,0013
747,7;-0,0002;0,001;0,0007;-1,00E-04;0,0019;-1,00E-04;0,0013
747,8;-0,0004;0,0012;0,0006;0;0,0018;-0,0002;0,0012
747,9;-0,0004;0,0012;0,0004;0;0,0017;-0,0001;0,0012
748;-0,0004;0,0011;0,0003;-0,0001;0,0017;-0,0003;0,0012
748,1;-0,0003;0,001;0,0003;-0,0001;0,0017;-0,0003;0,001
748,2;-0,0003;0,001;0,0003;-0,0002;0,0017;-0,0003;0,001
748,3;-0,0003;0,0011;0,0005;-0,0001;0,002;-0,0002;0,0013
748,4;-0,0003;0,0012;0,0004;-0,0002;0,002;-0,0001;0,0013
748,5;-0,0001;0,0013;0,0005;-0,0002;0,0021;0;0,0015
748,6;-0,0003;0,0011;0,0004;-0,0003;0,0019;-0,0001;0,0013
748,7;-0,0002;0,001;0,0005;-0,0004;0,0019;-0,0002;0,0014
748,8;-0,0004;0,0008;0,0004;-0,0005;0,0018;-0,0002;0,0013
748,9;-0,0004;0,0009;0,0005;-0,0004;0,0019;-0,0002;0,0014
749;-0,0003;0,0009;0,0005;-0,0003;0,0019;-0,0002;0,0014
749,1;-0,0002;0,001;0,0005;-0,0002;0,0019;-0,0001;0,0013
749,2;-1,00E-04;0,0011;0,0004;0;0,0019;-1,00E-04;0,0013
749,3;-0,0002;0,0013;0,0003;0;0,0018;-1,00E-04;0,0012
749,4;-0,0002;0,0013;0,0003;0;0,0019;-0,0001;0,0012
749,5;-0,0004;0,0013;0,0003;0;0,0018;0;0,0012
749,6;-0,0003;0,0013;0,0004;0;0,0019;-0,0002;0,0013
749,7;-0,0003;0,0012;0,0003;0;0,0017;-0,0002;0,0012
749,8;-0,0003;0,0013;0,0004;-0,0001;0,0018;-0,0002;0,0012
749,9;-0,0003;0,0014;0,0004;-0,0002;0,0018;-0,0002;0,0012
750;-0,0002;0,0014;0,0005;-0,0001;0,002;-0,0002;0,0013
750,1;-0,0002;0,0014;0,0006;-0,0002;0,0021;-0,0001;0,0012
750,2;-0,0002;0,0013;0,0006;-0,0002;0,002;-0,0001;0,0012
750,3;-0,0003;0,0013;0,0007;-0,0002;0,0021;0;0,0012
750,4;-0,0002;0,0012;0,0007;-0,0003;0,0019;-1,00E-04;0,0012
750,5;-0,0003;0,0013;0,0007;-0,0002;0,002;0;0,0012
750,6;-0,0005;0,0013;0,0005;-0,0002;0,0018;-1,00E-04;0,0011
750,7;-0,0003;0,0013;0,0006;-1,00E-04;0,0019;-0,0002;0,0013
750,8;-0,0003;0,0013;0,0005;-1,00E-04;0,002;-0,0002;0,0013
750,9;-0,0002;0,0013;0,0005;0;0,0019;-0,0002;0,0013
751;-0,0002;0,0014;0,0006;0;0,002;-0,0002;0,0012
751,1;-0,0002;0,0016;0,0007;0,0001;0,0021;0;0,0013
751,2;-0,0002;0,0017;0,0005;0,0001;0,0021;0,0001;0,0013
751,3;-0,0002;0,0018;0,0005;0;0,0021;0;0,0013
751,4;-0,0001;0,0016;0,0004;-0,0001;0,002;-0,0002;0,0013
751,5;-0,0003;0,0014;0,0004;-0,0002;0,0017;-0,0001;0,0012
751,6;-0,0002;0,0015;0,0006;-0,0002;0,0017;0;0,0013
751,7;-0,0002;0,0013;0,0005;-0,0002;0,0017;-0,0001;0,0013
751,8;-0,0002;0,0012;0,0007;-0,0002;0,0018;-0,0001;0,0013
751,9;-0,0002;0,0012;0,0006;-0,0003;0,0018;-0,0003;0,0012
752;-0,0003;0,0011;0,0006;-0,0002;0,0017;-0,0004;0,0011
752,1;-0,0002;0,0011;0,0006;-0,0002;0,0018;-0,0003;0,0011
752,2;-0,0002;0,0012;0,0006;-0,0003;0,0018;-0,0003;0,0011
752,3;-0,0001;0,0012;0,0007;-0,0003;0,0019;-0,0004;0,0012
752,4;-0,0002;0,0013;0,0006;-0,0001;0,002;-0,0001;0,0012
752,5;-0,0002;0,0014;0,0006;0,0001;0,0019;0;0,0012
752,6;-0,0003;0,0014;0,0004;0,0002;0,0019;-1,00E-04;0,0013
752,7;-0,0002;0,0015;0,0005;0,0003;0,002;1,00E-04;0,0015
752,8;-0,0002;0,0014;0,0005;0,0002;0,002;0;0,0015
752,9;-0,0002;0,0012;0,0005;0,0001;0,0022;0;0,0014
753;-1,00E-04;0,0012;0,0005;0;0,0021;0;0,0013
753,1;-1,00E-04;0,0011;0,0006;0,0001;0,0022;-0,0001;0,0013
753,2;0;0,0011;0,0007;0;0,0022;-0,0001;0,0014
753,3;1,00E-04;0,0014;0,0006;0,0002;0,0021;1,00E-04;0,0014
753,4;0,0002;0,0013;0,0005;0,0002;0,002;0;0,0014
753,5;0,0002;0,0014;0,0006;0,0002;0,002;1,00E-04;0,0013
753,6;0;0,0014;0,0006;0,0002;0,0019;1,00E-04;0,0012
753,7;-0,0002;0,0012;0,0006;0;0,0017;-1,00E-04;0,0011
753,8;-0,0003;0,0011;0,0007;-0,0001;0,0018;-0,0001;0,0011
753,9;-0,0003;0,0012;0,0007;0;0,0017;-0,0001;0,0012
754;-1,00E-04;0,0012;0,0007;0;0,0018;-0,0002;0,0013
754,1;-1,00E-04;0,0011;0,0006;0,0001;0,0019;-0,0001;0,0013
754,2;-0,0002;0,0011;0,0005;0;0,0018;-0,0001;0,0012
754,3;-0,0002;0,0012;0,0003;0;0,0018;0;0,0011
754,4;-0,0002;0,0013;0,0004;0;0,0018;0;0,0011
754,5;-0,0003;0,0013;0,0004;0;0,0019;0;0,0011
754,6;-0,0001;0,0012;0,0005;-0,0001;0,002;-0,0001;0,0011
754,7;-1,00E-04;0,0013;0,0006;0,0001;0,0021;0;0,0013
754,8;-1,00E-04;0,0013;0,0007;0;0,002;0,0001;0,0013
754,9;-1,00E-04;0,0013;0,0007;0;0,0019;0;0,0013
755;-0,0002;0,0013;0,0005;0;0,0018;0;0,0013
755,1;-0,0003;0,0014;0,0004;0;0,0017;0,0001;0,0012
755,2;-0,0003;0,0015;0,0002;0,0001;0,0017;0,0001;0,0012
755,3;-0,0002;0,0016;0,0002;0,0002;0,0017;0,0002;0,0012
755,4;-1,00E-04;0,0017;0,0003;0,0003;0,0016;0,0002;0,0011
755,5;-0,0001;0,0017;0,0003;0,0003;0,0016;0,0002;0,001
755,6;-0,0003;0,0016;0,0002;0,0003;0,0016;0,0002;0,0009
755,7;-0,0002;0,0015;0,0003;0,0002;0,0018;0,0002;0,001
755,8;-0,0002;0,0014;0,0004;0,0001;0,002;0,0002;0,0012
755,9;-0,0002;0,0012;0,0005;1,00E-04;0,002;1,00E-04;0,0013
756;0,0001;0,0012;0,0008;0;0,0022;1,00E-04;0,0015
756,1;0;0,0013;0,0007;1,00E-04;0,002;0;0,0014
756,2;0;0,0014;0,0007;1,00E-04;0,002;-0,0001;0,0014
756,3;0;0,0015;0,0006;0;0,002;-0,0001;0,0013
756,4;0;0,0016;0,0005;0,0003;0,0019;0,0001;0,0014
756,5;0;0,0015;0,0005;0,0002;0,002;0,0003;0,0014
756,6;-0,0001;0,0015;0,0005;0,0002;0,002;0,0003;0,0014
756,7;-1,00E-04;0,0015;0,0005;0,0002;0,0019;0,0004;0,0012
756,8;-0,0001;0,0015;0,0005;0,0001;0,0021;0,0003;0,0012
756,9;-0,0002;0,0015;0,0005;1,00E-04;0,0021;1,00E-04;0,0011
757;0;0,0014;0,0007;1,00E-04;0,0021;0;0,0012
757,1;-1,00E-04;0,0013;0,0007;0,0001;0,0021;0;0,0013
757,2;0;0,0014;0,0008;0,0002;0,002;-1,00E-04;0,0014
757,3;-0,0001;0,0013;0,0007;1,00E-04;0,0019;-0,0001;0,0013
757,4;-0,0001;0,0013;0,0006;1,00E-04;0,0019;-0,0001;0,0012
757,5;0;0,0014;0,0007;1,00E-04;0,002;-0,0002;0,0013
757,6;1,00E-04;0,0013;0,0008;-1,00E-04;0,0021;-0,0002;0,0014
757,7;1,00E-04;0,0013;0,0007;-0,0001;0,002;-0,0002;0,0014
757,8;0,0002;0,0014;0,0009;0;0,0022;-0,0001;0,0015
757,9;0;0,0013;0,0007;0;0,0019;-0,0001;0,0015
758;-1,00E-04;0,0012;0,0005;0;0,0018;-0,0002;0,0013
758,1;-0,0002;0,0014;0,0002;0,0002;0,0018;1,00E-04;0,0011
758,2;-0,0002;0,0013;0,0003;0,0001;0,0017;0;0,0012
758,3;-0,0002;0,0014;0,0005;0,0002;0,0018;0;0,0012
758,4;-0,0001;0,0016;0,0006;0,0003;0,0019;0,0002;0,0013
758,5;0;0,0017;0,0007;0;0,0019;0,0001;0,0015
758,6;-0,0002;0,0015;0,0005;0;0,0016;0,0001;0,0013
758,7;-0,0002;0,0016;0,0005;1,00E-04;0,0015;0,0002;0,0012
758,8;-0,0003;0,0015;0,0005;-1,00E-04;0,0015;0;0,0012
758,9;-0,0004;0,0015;0,0005;1,00E-04;0,0016;1,00E-04;0,0012
759;-0,0004;0,0015;0,0006;0,0002;0,0017;1,00E-04;0,0012
759,1;-0,0004;0,0016;0,0006;0;0,0018;0;0,0012
759,2;-0,0004;0,0016;0,0005;0,0002;0,0019;0,0002;0,0013
759,3;-0,0004;0,0014;0,0006;1,00E-04;0,0019;0;0,0013
759,4;-0,0002;0,0015;0,0006;0;0,002;0;0,0014
759,5;-0,0002;0,0013;0,0006;1,00E-04;0,0021;0;0,0014
759,6;-0,0002;0,0013;0,0006;1,00E-04;0,0018;-0,0001;0,0012
759,7;-0,0003;0,0013;0,0006;0,0002;0,0018;0,0001;0,0011
759,8;-0,0011;0,0015;0,0007;0,0005;0,0016;0,001;0,0002
759,9;-0,0011;0,0015;0,0008;0,0005;0,0016;0,001;0,0003
760;-0,001;0,0016;0,001;0,0005;0,0017;0,001;0,0004
760,1;-0,0007;0,0016;0,0011;0,0003;0,0019;0,0009;0,0006
760,2;0,0001;0,0013;0,001;0,0001;0,0023;-1,00E-04;0,0015
760,3;0,0002;0,0013;0,0012;0;0,0023;-0,0001;0,0016
760,4;0,0002;0,0013;0,0011;-0,0001;0,0023;-0,0001;0,0015
760,5;0,0002;0,0013;0,0009;0;0,0021;0,0001;0,0014
760,6;0,0002;0,0014;0,001;-0,0001;0,0021;0,0001;0,0013
760,7;0,0001;0,0014;0,0008;0,0001;0,002;-0,0001;0,0013
760,8;0;0,0012;0,0007;1,00E-04;0,0019;-0,0002;0,0013
760,9;-0,0001;0,001;0,0005;0;0,0019;-0,0003;0,0012
761;-0,0001;0,0008;0,0006;0;0,0018;-0,0004;0,0012
761,1;0,0001;0,0007;0,0007;-0,0002;0,0021;-0,0004;0,0013
761,2;1,00E-04;0,0008;0,0006;-0,0003;0,002;-0,0002;0,0011
761,3;0,0002;0,001;0,0007;-0,0002;0,0022;0;0,0013
761,4;0,0002;0,0013;0,0008;-1,00E-04;0,0022;0,0001;0,0014
761,5;-1,00E-04;0,0014;0,0006;0,0002;0,0021;0,0002;0,0013
761,6;0;0,0014;0,0007;0,0002;0,0021;0,0002;0,0014
761,7;0;0,0014;0,0008;1,00E-04;0,002;1,00E-04;0,0013
761,8;-0,0001;0,0014;0,0007;0;0,002;1,00E-04;0,0012
761,9;0,0001;0,0014;0,001;-0,0001;0,0021;0;0,0013
762;0,0001;0,0015;0,0008;-0,0001;0,0021;-0,0001;0,0014
762,1;0,0001;0,0015;0,0007;-0,0001;0,0021;-0,0001;0,0014
762,2;0,0001;0,0013;0,0007;-0,0002;0,0022;-0,0002;0,0014
762,3;0,0001;0,0013;0,0006;-0,0002;0,0021;-0,0001;0,0013
762,4;1,00E-04;0,0012;0,0008;-0,0002;0,0022;-0,0001;0,0013
762,5;0;0,0012;0,0008;-1,00E-04;0,0021;-1,00E-04;0,0013
762,6;0,0001;0,0014;0,0007;0;0,0021;0;0,0014
762,7;0;0,0014;0,0006;1,00E-04;0,002;0;0,0014
762,8;1,00E-04;0,0013;0,0007;1,00E-04;0,0021;-0,0001;0,0016
762,9;1,00E-04;0,0014;0,0007;0,0002;0,002;-0,0001;0,0014
763;0,0002;0,0013;0,0008;0,0002;0,002;0;0,0016
763,1;1,00E-04;0,0013;0,0008;1,00E-04;0,0019;-0,0001;0,0014
763,2;0,0001;0,0013;0,0008;0;0,002;0;0,0014
763,3;0;0,0012;0,0008;0;0,0021;-0,0001;0,0014
763,4;0;0,0011;0,0008;-0,0002;0,0022;-0,0003;0,0014
763,5;0;0,0012;0,0008;-1,00E-04;0,0022;-0,0002;0,0014
763,6;0;0,0014;0,0008;1,00E-04;0,0023;0;0,0016
763,7;0,0002;0,0014;0,0009;1,00E-04;0,0024;1,00E-04;0,0017
763,8;0,0001;0,0015;0,001;0,0002;0,0022;0,0002;0,0015
763,9;0,0002;0,0015;0,001;1,00E-04;0,0023;0,0003;0,0015
764;1,00E-04;0,0014;0,001;0,0001;0,0021;0,0002;0,0013
764,1;0,0001;0,0014;0,0009;0,0001;0,0021;0,0002;0,0014
764,2;0,0001;0,0013;0,001;1,00E-04;0,0021;0;0,0015
764,3;1,00E-04;0,0014;0,0009;0,0002;0,0022;0;0,0013
764,4;0;0,0014;0,0008;0,0002;0,0021;1,00E-04;0,0012
764,5;-0,0001;0,0014;0,0006;0,0002;0,002;0,0001;0,0012
764,6;0;0,0014;0,0006;0,0001;0,002;0,0001;0,0012
764,7;-0,0003;0,0014;0,0005;0,0001;0,0019;-1,00E-04;0,0013
764,8;-0,0003;0,0013;0,0006;-0,0001;0,0018;-0,0002;0,0013
764,9;-0,0003;0,0013;0,0006;0,0001;0,0019;-1,00E-04;0,0012
765;-0,0003;0,0014;0,0005;1,00E-04;0,0019;1,00E-04;0,0012
765,1;-0,0002;0,0013;0,0004;0;0,0018;0,0003;0,001
765,2;-0,0002;0,0013;0,0004;1,00E-04;0,0018;0,0003;0,0011
765,3;-0,0001;0,0013;0,0004;-0,0001;0,0019;0,0003;0,0012
765,4;-1,00E-04;0,0013;0,0006;-0,0001;0,0021;0,0003;0,0013
765,5;-0,0001;0,0014;0,0006;0;0,0022;1,00E-04;0,0014
765,6;-0,0001;0,0015;0,0006;0;0,0022;0;0,0014
765,7;-0,0001;0,0015;0,0006;0,0001;0,0021;-1,00E-04;0,0014
765,8;-0,0001;0,0016;0,0006;0,0003;0,0021;0;0,0013
765,9;0;0,0013;0,0007;0,0001;0,002;0;0,0012
766;0;0,0013;0,0007;1,00E-04;0,002;0;0,0012
766,1;-1,00E-04;0,0013;0,0006;1,00E-04;0,002;1,00E-04;0,0012
766,2;-1,00E-04;0,0012;0,0005;0;0,002;1,00E-04;0,0013
766,3;-0,0002;0,0012;0,0005;1,00E-04;0,0022;0;0,0015
766,4;-0,0003;0,0012;0,0005;1,00E-04;0,0021;1,00E-04;0,0014
766,5;-0,0003;0,0012;0,0005;1,00E-04;0,002;1,00E-04;0,0014
766,6;-0,0003;0,0012;0,0006;-1,00E-04;0,002;0;0,0013
766,7;-0,0003;0,0012;0,0005;-1,00E-04;0,002;0,0001;0,0013
766,8;-1,00E-04;0,0012;0,0006;0;0,0019;0,0001;0,0014
766,9;-0,0003;0,0012;0,0007;0;0,0021;0,0001;0,0013
767;-1,00E-04;0,001;0,0008;-0,0001;0,0021;1,00E-04;0,0014
767,1;-1,00E-04;0,0012;0,0008;0,0001;0,0022;0,0002;0,0014
767,2;-0,0001;0,0012;0,0006;0,0002;0,0022;0,0002;0,0012
767,3;-1,00E-04;0,0011;0,0005;1,00E-04;0,002;0;0,0012
767,4;-0,0003;0,0011;0,0004;0;0,0019;-1,00E-04;0,0012
767,5;-0,0003;0,0013;0,0005;1,00E-04;0,0019;-0,0001;0,0011
767,6;-0,0004;0,0012;0,0005;-1,00E-04;0,0019;-0,0002;0,0012
767,7;-0,0003;0,0012;0,0008;-1,00E-04;0,0021;-1,00E-04;0,0014
767,8;-0,0002;0,0013;0,0008;-1,00E-04;0,0021;-1,00E-04;0,0013
767,9;-0,0003;0,0013;0,0008;0;0,0019;0;0,0012
768;-0,0002;0,0014;0,0011;0;0,002;0,0001;0,0013
768,1;-0,0002;0,0016;0,0009;0,0003;0,002;0,0003;0,0012
768,2;-0,0001;0,0016;0,0009;0,0003;0,0022;0,0002;0,0014
768,3;-0,0001;0,0016;0,0009;0,0002;0,0022;0,0003;0,0016
768,4;-0,0002;0,0016;0,0007;0,0002;0,0021;0,0003;0,0015
768,5;-0,0002;0,0014;0,0008;0,0003;0,002;0,0004;0,0014
768,6;-0,0002;0,0013;0,0006;0,0003;0,0018;0,0004;0,0011
768,7;-0,0002;0,0013;0,0005;0,0004;0,0019;0,0002;0,0011
768,8;0;0,0013;0,0006;0,0004;0,0021;0,0001;0,0012
768,9;0;0,0014;0,0006;0,0003;0,0021;-1,00E-04;0,0013
769;1,00E-04;0,0015;0,0008;0,0002;0,0022;-0,0001;0,0014
769,1;0;0,0014;0,0009;0;0,0022;-0,0002;0,0014
769,2;0;0,0013;0,001;0;0,0022;-0,0002;0,0013
769,3;-0,0002;0,0014;0,0008;0;0,0023;0;0,0012
769,4;-1,00E-04;0,0012;0,0009;-0,0001;0,0023;0;0,0014
769,5;0;0,0014;0,0007;0;0,0022;0,0002;0,0015
769,6;-1,00E-04;0,0013;0,0007;0;0,0021;0,0002;0,0016
769,7;1,00E-04;0,0013;0,0008;0;0,0021;0,0001;0,0016
769,8;0;0,0014;0,0008;1,00E-04;0,0021;0,0003;0,0015
769,9;-1,00E-04;0,0012;0,0006;-1,00E-04;0,002;0,0002;0,0013
770;-0,0002;0,0012;0,0006;-1,00E-04;0,002;0,0001;0,0013
770,1;-0,0001;0,0013;0,0006;-0,0001;0,0021;0,0002;0,0013
770,2;-0,0003;0,0013;0,0004;-0,0001;0,002;1,00E-04;0,0012
770,3;-0,0002;0,0013;0,0006;0;0,0021;-0,0001;0,0012
770,4;-0,0002;0,0015;0,0007;0,0001;0,0022;0;0,0012
770,5;-1,00E-04;0,0015;0,0008;0,0002;0,0023;0;0,0014
770,6;-0,0002;0,0016;0,0008;0,0003;0,0022;0;0,0014
770,7;-0,0001;0,0015;0,0008;0,0003;0,0021;0;0,0016
770,8;0;0,0014;0,0008;0,0002;0,0022;-1,00E-04;0,0016
770,9;-0,0001;0,0014;0,0006;0,0002;0,0021;0;0,0014
771;0,0001;0,0014;0,0008;0,0002;0,0023;0;0,0014
771,1;0,0001;0,0013;0,0009;0,0002;0,0023;0,0001;0,0014
771,2;0,0001;0,0012;0,0008;0,0002;0,0022;0,0001;0,0014
771,3;0,0001;0,0012;0,0008;0;0,002;0;0,0015
771,4;0;0,001;0,0007;-0,0002;0,002;-0,0001;0,0015
771,5;-0,0002;0,001;0,0005;-0,0004;0,0018;-0,0001;0,0014
771,6;-0,0003;0,0011;0,0005;-0,0003;0,0019;0;0,0013
771,7;-0,0003;0,0011;0,0005;-1,00E-04;0,002;0,0002;0,0012
