Wavelengt [nm],s1.1,s2.1,s3.1,s4.1,s5.1,s6.1,s7.1,s8.1
584.2,5.029987671174686e-23,6.445488548829131e-23,8.877191676496526e-23,1.0862330682150974e-22,1.8337957758096316e-22,5.482759961442193e-22,8.076867868662363e-23,5.586964463633345e-22
584.4,5.02521085477281e-23,6.445488548829131e-23,8.877191676496526e-23,1.0822687139515387e-22,1.840987131793199e-22,5.498791423317754e-22,8.355380553788652e-23,5.652693457323149e-22
584.6,5.0156572219690595e-23,6.445488548829131e-23,8.858304034631639e-23,1.0783043596879797e-22,1.8481784877767661e-22,5.482759961442193e-22,8.355380553788652e-23,5.52123546994354e-22
584.8,5.0061035891653094e-23,6.436120106170949e-23,8.820528750901867e-23,1.074340005424421e-22,1.840987131793199e-22,5.46672849956663e-22,8.355380553788652e-23,5.52123546994354e-22
585.0,5.001326772763434e-23,6.436120106170949e-23,8.858304034631639e-23,1.074340005424421e-22,1.840987131793199e-22,5.46672849956663e-22,8.355380553788652e-23,5.586964463633345e-22
585.2,4.991773139959683e-23,6.445488548829131e-23,8.896079318361413e-23,1.074340005424421e-22,1.8481784877767661e-22,5.450697037691069e-22,8.633893238914939e-23,5.586964463633345e-22
585.4,4.982219507155933e-23,6.436120106170949e-23,8.877191676496526e-23,1.0783043596879797e-22,1.840987131793199e-22,5.450697037691069e-22,8.912405924041229e-23,5.586964463633345e-22
585.6,4.972665874352182e-23,6.417383220854587e-23,8.839416392766754e-23,1.074340005424421e-22,1.8481784877767661e-22,5.450697037691069e-22,8.912405924041229e-23,5.52123546994354e-22
585.8,4.972665874352182e-23,6.38927789288004e-23,8.763865825307208e-23,1.0703756511608622e-22,1.8337957758096316e-22,5.434665575815506e-22,8.355380553788652e-23,5.586964463633345e-22
586.0,4.958335425146556e-23,6.38927789288004e-23,8.763865825307208e-23,1.0664112968973035e-22,1.8337957758096316e-22,5.418634113939944e-22,8.355380553788652e-23,5.652693457323149e-22
586.2,4.9487817923428054e-23,6.379909450221858e-23,8.801641109036981e-23,1.0703756511608622e-22,1.8337957758096316e-22,5.450697037691069e-22,8.355380553788652e-23,5.718422451012952e-22
586.4,4.94400497594093e-23,6.370541007563677e-23,8.763865825307208e-23,1.0664112968973035e-22,1.8266044198260645e-22,5.434665575815506e-22,7.798355183536075e-23,5.586964463633345e-22
586.6,4.9344513431371797e-23,6.361172564905495e-23,8.744978183442322e-23,1.0664112968973035e-22,1.8194130638424973e-22,5.386571190188821e-22,7.798355183536075e-23,5.455506476253737e-22
586.8,4.9296745267353046e-23,6.361172564905495e-23,8.744978183442322e-23,1.0664112968973035e-22,1.8122217078589302e-22,5.386571190188821e-22,8.076867868662363e-23,5.586964463633345e-22
587.0,4.9201208939315534e-23,6.351804122247313e-23,8.744978183442322e-23,1.0584825883701862e-22,1.8266044198260645e-22,5.402602652064383e-22,8.355380553788652e-23,5.52123546994354e-22
587.2,4.9201208939315534e-23,6.333067236930948e-23,8.70720289971255e-23,1.0664112968973035e-22,1.8122217078589302e-22,5.418634113939944e-22,7.519842498409787e-23,5.52123546994354e-22
587.4,4.9057904447259277e-23,6.333067236930948e-23,8.688315257847663e-23,1.0664112968973035e-22,1.797838995891796e-22,5.402602652064383e-22,7.798355183536075e-23,5.52123546994354e-22
587.6,4.896236811922177e-23,6.323698794272767e-23,8.70720289971255e-23,1.062446942633745e-22,1.7906476399082286e-22,5.370539728313259e-22,7.798355183536075e-23,5.455506476253737e-22
587.8,4.891459995520302e-23,6.304961908956404e-23,8.70720289971255e-23,1.062446942633745e-22,1.797838995891796e-22,5.354508266437697e-22,7.241329813283498e-23,5.52123546994354e-22
588.0,4.886683179118427e-23,6.304961908956404e-23,8.70720289971255e-23,1.062446942633745e-22,1.805030351875363e-22,5.370539728313259e-22,7.519842498409787e-23,5.389777482563933e-22
588.2,4.8771295463146756e-23,6.304961908956404e-23,8.688315257847663e-23,1.0584825883701862e-22,1.797838995891796e-22,5.354508266437697e-22,7.798355183536075e-23,5.324048488874128e-22
588.4,4.8675759135109256e-23,6.295593466298221e-23,8.70720289971255e-23,1.0545182341066273e-22,1.805030351875363e-22,5.3224453426865725e-22,7.798355183536075e-23,5.389777482563933e-22
588.6,4.8675759135109256e-23,6.276856580981858e-23,8.70720289971255e-23,1.0584825883701862e-22,1.805030351875363e-22,5.354508266437697e-22,7.798355183536075e-23,5.52123546994354e-22
588.8,4.8627990971090505e-23,6.267488138323676e-23,8.669427615982778e-23,1.0664112968973035e-22,1.805030351875363e-22,5.370539728313259e-22,8.076867868662363e-23,5.586964463633345e-22
589.0,4.843691831501549e-23,6.276856580981858e-23,8.669427615982778e-23,1.0664112968973035e-22,1.805030351875363e-22,5.3224453426865725e-22,8.355380553788652e-23,5.52123546994354e-22
589.2,4.8341381986977985e-23,6.267488138323676e-23,8.650539974117891e-23,1.0584825883701862e-22,1.797838995891796e-22,5.290382418935449e-22,8.633893238914939e-23,5.389777482563933e-22
589.4,4.8341381986977985e-23,6.258119695665493e-23,8.631652332253004e-23,1.0545182341066273e-22,1.7834562839246614e-22,5.3224453426865725e-22,8.355380553788652e-23,5.389777482563933e-22
589.6,4.829361382295923e-23,6.267488138323676e-23,8.650539974117891e-23,1.0545182341066273e-22,1.7906476399082286e-22,5.306413880811011e-22,8.076867868662363e-23,5.389777482563933e-22
589.8,4.829361382295923e-23,6.248751253007312e-23,8.669427615982778e-23,1.0584825883701862e-22,1.797838995891796e-22,5.3224453426865725e-22,7.798355183536075e-23,5.389777482563933e-22
590.0,4.810254116688422e-23,6.239382810349131e-23,8.631652332253004e-23,1.0584825883701862e-22,1.797838995891796e-22,5.274350957059887e-22,7.798355183536075e-23,5.324048488874128e-22
590.2,4.8007004838846715e-23,6.239382810349131e-23,8.631652332253004e-23,1.0545182341066273e-22,1.7906476399082286e-22,5.274350957059887e-22,8.076867868662363e-23,5.258319495184324e-22
590.4,4.8054773002865465e-23,6.211277482374584e-23,8.631652332253004e-23,1.0545182341066273e-22,1.7834562839246614e-22,5.338476804562135e-22,7.798355183536075e-23,5.455506476253737e-22
590.6,4.8054773002865465e-23,6.192540597058222e-23,8.593877048523232e-23,1.0584825883701862e-22,1.7834562839246614e-22,5.338476804562135e-22,7.519842498409787e-23,5.52123546994354e-22
590.8,4.791146851080921e-23,6.192540597058222e-23,8.574989406658347e-23,1.0505538798430686e-22,1.7834562839246614e-22,5.290382418935449e-22,7.241329813283498e-23,5.389777482563933e-22
591.0,4.786370034679045e-23,6.192540597058222e-23,8.55610176479346e-23,1.0465895255795098e-22,1.76188221597396e-22,5.306413880811011e-22,7.241329813283498e-23,5.455506476253737e-22
591.2,4.786370034679045e-23,6.183172154400039e-23,8.55610176479346e-23,1.0465895255795098e-22,1.7690735719575271e-22,5.306413880811011e-22,7.241329813283498e-23,5.455506476253737e-22
591.4,4.776816401875295e-23,6.173803711741857e-23,8.55610176479346e-23,1.0465895255795098e-22,1.76188221597396e-22,5.290382418935449e-22,7.519842498409787e-23,5.324048488874128e-22
591.6,4.757709136267794e-23,6.155066826425493e-23,8.55610176479346e-23,1.0426251713159511e-22,1.7546908599903928e-22,5.242288033308763e-22,7.798355183536075e-23,5.192590501494521e-22
591.8,4.7529323198659187e-23,6.145698383767312e-23,8.537214122928573e-23,1.0386608170523924e-22,1.7546908599903928e-22,5.21022510955764e-22,7.241329813283498e-23,5.258319495184324e-22
592.0,4.7529323198659187e-23,6.145698383767312e-23,8.499438839198801e-23,1.0346964627888336e-22,1.76188221597396e-22,5.2262565714332e-22,7.241329813283498e-23,5.258319495184324e-22
592.2,4.743378687062168e-23,6.145698383767312e-23,8.499438839198801e-23,1.0346964627888336e-22,1.7690735719575271e-22,5.242288033308763e-22,7.798355183536075e-23,5.324048488874128e-22
592.4,4.7290482378565423e-23,6.13632994110913e-23,8.480551197333915e-23,1.0346964627888336e-22,1.7546908599903928e-22,5.2262565714332e-22,7.519842498409787e-23,5.324048488874128e-22
592.6,4.719494605052791e-23,6.117593055792766e-23,8.461663555469029e-23,1.0386608170523924e-22,1.7474995040068252e-22,5.2262565714332e-22,6.96281712815721e-23,5.258319495184324e-22
592.8,4.7099409722490404e-23,6.117593055792766e-23,8.499438839198801e-23,1.0346964627888336e-22,1.7546908599903928e-22,5.21022510955764e-22,7.519842498409787e-23,5.192590501494521e-22
593.0,4.714717788650916e-23,6.117593055792766e-23,8.499438839198801e-23,1.0386608170523924e-22,1.7546908599903928e-22,5.21022510955764e-22,7.798355183536075e-23,5.324048488874128e-22
593.2,4.7099409722490404e-23,6.098856170476402e-23,8.461663555469029e-23,1.0346964627888336e-22,1.7474995040068252e-22,5.21022510955764e-22,7.241329813283498e-23,5.324048488874128e-22
593.4,4.6956105230434147e-23,6.089487727818221e-23,8.442775913604142e-23,1.026767754261716e-22,1.7474995040068252e-22,5.194193647682077e-22,6.96281712815721e-23,5.061132514114912e-22
593.6,4.6908337066415396e-23,6.098856170476402e-23,8.423888271739256e-23,1.0228033999981573e-22,1.740308148023258e-22,5.1781621858065155e-22,6.684304443030921e-23,5.061132514114912e-22
593.8,4.6908337066415396e-23,6.089487727818221e-23,8.423888271739256e-23,1.0228033999981573e-22,1.7474995040068252e-22,5.162130723930953e-22,6.96281712815721e-23,5.126861507804716e-22
594.0,4.681280073837789e-23,6.089487727818221e-23,8.442775913604142e-23,1.026767754261716e-22,1.7546908599903928e-22,5.162130723930953e-22,7.241329813283498e-23,5.126861507804716e-22
594.2,4.676503257435914e-23,6.080119285160039e-23,8.442775913604142e-23,1.0307321085252748e-22,1.740308148023258e-22,5.1781621858065155e-22,7.241329813283498e-23,5.126861507804716e-22
594.4,4.671726441034038e-23,6.080119285160039e-23,8.40500062987437e-23,1.0307321085252748e-22,1.740308148023258e-22,5.21022510955764e-22,7.241329813283498e-23,5.192590501494521e-22
594.6,4.6669496246321626e-23,6.070750842501856e-23,8.40500062987437e-23,1.0346964627888336e-22,1.740308148023258e-22,5.194193647682077e-22,6.96281712815721e-23,5.192590501494521e-22
594.8,4.671726441034038e-23,6.052013957185493e-23,8.423888271739256e-23,1.0307321085252748e-22,1.740308148023258e-22,5.1781621858065155e-22,7.519842498409787e-23,5.258319495184324e-22
595.0,4.662172808230288e-23,6.052013957185493e-23,8.40500062987437e-23,1.0188390457345987e-22,1.733116792039691e-22,5.162130723930953e-22,8.076867868662363e-23,5.258319495184324e-22
595.2,4.647842359024662e-23,6.042645514527311e-23,8.348337704279712e-23,1.0188390457345987e-22,1.7187340800725567e-22,5.130067800179829e-22,7.241329813283498e-23,5.126861507804716e-22
595.4,4.647842359024662e-23,6.033277071869128e-23,8.367225346144597e-23,1.0228033999981573e-22,1.7187340800725567e-22,5.130067800179829e-22,6.96281712815721e-23,5.126861507804716e-22
595.6,4.643065542622786e-23,6.052013957185493e-23,8.40500062987437e-23,1.0228033999981573e-22,1.733116792039691e-22,5.1460992620553905e-22,7.519842498409787e-23,5.192590501494521e-22
595.8,4.638288726220912e-23,6.033277071869128e-23,8.40500062987437e-23,1.0228033999981573e-22,1.7259254360561238e-22,5.130067800179829e-22,7.241329813283498e-23,5.192590501494521e-22
596.0,4.6287350934171605e-23,6.014540186552765e-23,8.348337704279712e-23,1.0188390457345987e-22,1.7043513681054222e-22,5.114036338304267e-22,6.684304443030921e-23,5.126861507804716e-22
596.2,4.6287350934171605e-23,6.023908629210947e-23,8.329450062414825e-23,1.0228033999981573e-22,1.7115427240889898e-22,5.130067800179829e-22,6.96281712815721e-23,5.126861507804716e-22
596.4,4.633511909819036e-23,6.023908629210947e-23,8.348337704279712e-23,1.026767754261716e-22,1.7115427240889898e-22,5.130067800179829e-22,6.96281712815721e-23,5.192590501494521e-22
596.6,4.633511909819036e-23,6.033277071869128e-23,8.367225346144597e-23,1.0307321085252748e-22,1.7115427240889898e-22,5.1460992620553905e-22,6.96281712815721e-23,5.258319495184324e-22
596.8,4.6239582770152855e-23,6.023908629210947e-23,8.348337704279712e-23,1.0228033999981573e-22,1.7043513681054222e-22,5.130067800179829e-22,6.684304443030921e-23,5.192590501494521e-22
597.0,4.6144046442115354e-23,6.005171743894584e-23,8.329450062414825e-23,1.0188390457345987e-22,1.7043513681054222e-22,5.130067800179829e-22,7.241329813283498e-23,5.192590501494521e-22
597.2,4.60962782780966e-23,5.995803301236401e-23,8.348337704279712e-23,1.0109103372074811e-22,1.7115427240889898e-22,5.114036338304267e-22,7.241329813283498e-23,5.192590501494521e-22
597.4,4.600074195005909e-23,5.995803301236401e-23,8.348337704279712e-23,1.0109103372074811e-22,1.697160012121855e-22,5.114036338304267e-22,7.241329813283498e-23,5.126861507804716e-22
597.6,4.5952973786040335e-23,5.986434858578219e-23,8.310562420549938e-23,1.01487469147104e-22,1.6899686561382879e-22,5.098004876428706e-22,6.96281712815721e-23,5.126861507804716e-22
597.8,4.5857437458002834e-23,5.986434858578219e-23,8.310562420549938e-23,1.0188390457345987e-22,1.697160012121855e-22,5.098004876428706e-22,6.96281712815721e-23,5.192590501494521e-22
598.0,4.580966929398408e-23,5.986434858578219e-23,8.291674778685053e-23,1.0109103372074811e-22,1.7043513681054222e-22,5.081973414553143e-22,6.96281712815721e-23,5.126861507804716e-22
598.2,4.580966929398408e-23,5.986434858578219e-23,8.310562420549938e-23,1.0109103372074811e-22,1.7187340800725567e-22,5.098004876428706e-22,7.519842498409787e-23,5.126861507804716e-22
598.4,4.571413296594657e-23,5.967697973261857e-23,8.253899494955281e-23,1.0109103372074811e-22,1.697160012121855e-22,5.098004876428706e-22,6.96281712815721e-23,5.126861507804716e-22
598.6,4.566636480192782e-23,5.958329530603674e-23,8.235011853090394e-23,1.01487469147104e-22,1.6827773001547207e-22,5.081973414553143e-22,6.405791757904633e-23,5.192590501494521e-22
598.8,4.5618596637909064e-23,5.958329530603674e-23,8.253899494955281e-23,1.0069459829439224e-22,1.6827773001547207e-22,5.049910490802019e-22,6.127279072778345e-23,4.9954035204251085e-22
599.0,4.5570828473890314e-23,5.948961087945492e-23,8.272787136820166e-23,1.0069459829439224e-22,1.6827773001547207e-22,5.033879028926457e-22,6.405791757904633e-23,4.929674526735304e-22
599.2,4.552306030987156e-23,5.948961087945492e-23,8.291674778685053e-23,1.0109103372074811e-22,1.6899686561382879e-22,5.049910490802019e-22,6.684304443030921e-23,4.9954035204251085e-22
599.4,4.552306030987156e-23,5.930224202629128e-23,8.253899494955281e-23,1.01487469147104e-22,1.697160012121855e-22,5.081973414553143e-22,6.96281712815721e-23,4.929674526735304e-22
599.6,4.5475292145852813e-23,5.911487317312765e-23,8.216124211225507e-23,1.0069459829439224e-22,1.697160012121855e-22,5.049910490802019e-22,6.405791757904633e-23,4.929674526735304e-22
599.8,4.53797558178153e-23,5.930224202629128e-23,8.197236569360622e-23,9.950529201532462e-23,1.6827773001547207e-22,5.017847567050896e-22,6.405791757904633e-23,4.929674526735304e-22
600.0,4.5284219489777794e-23,5.920855759970947e-23,8.216124211225507e-23,9.950529201532462e-23,1.6683945881875862e-22,5.033879028926457e-22,6.684304443030921e-23,4.929674526735304e-22
600.2,4.533198765379655e-23,5.920855759970947e-23,8.216124211225507e-23,1.0029816286803636e-22,1.6755859441711536e-22,5.049910490802019e-22,6.684304443030921e-23,4.863945533045501e-22
600.4,4.5284219489777794e-23,5.93959264528731e-23,8.253899494955281e-23,1.0029816286803636e-22,1.6827773001547207e-22,5.017847567050896e-22,6.96281712815721e-23,4.863945533045501e-22
600.6,4.5284219489777794e-23,5.911487317312765e-23,8.216124211225507e-23,1.0029816286803636e-22,1.661203232204019e-22,5.033879028926457e-22,6.684304443030921e-23,4.929674526735304e-22
600.8,4.533198765379655e-23,5.892750431996401e-23,8.197236569360622e-23,1.0069459829439224e-22,1.654011876220452e-22,5.033879028926457e-22,6.127279072778345e-23,4.929674526735304e-22
601.0,4.533198765379655e-23,5.902118874654583e-23,8.216124211225507e-23,1.0069459829439224e-22,1.6683945881875862e-22,5.0018161051753335e-22,6.405791757904633e-23,4.929674526735304e-22
601.2,4.5236451325759043e-23,5.883381989338218e-23,8.159461285630849e-23,1.0069459829439224e-22,1.661203232204019e-22,5.0018161051753335e-22,5.848766387652056e-23,4.929674526735304e-22
601.4,4.509314683370278e-23,5.874013546680037e-23,8.140573643765963e-23,1.0029816286803636e-22,1.654011876220452e-22,5.0018161051753335e-22,5.848766387652056e-23,4.929674526735304e-22
601.6,4.5188683161740293e-23,5.883381989338218e-23,8.178348927495735e-23,1.0029816286803636e-22,1.6683945881875862e-22,5.017847567050896e-22,6.684304443030921e-23,4.929674526735304e-22
601.8,4.5140914997721537e-23,5.883381989338218e-23,8.216124211225507e-23,9.990172744168049e-23,1.6683945881875862e-22,5.017847567050896e-22,7.241329813283498e-23,4.9954035204251085e-22
602.0,4.504537866968403e-23,5.874013546680037e-23,8.178348927495735e-23,9.950529201532462e-23,1.661203232204019e-22,5.017847567050896e-22,6.684304443030921e-23,4.9954035204251085e-22
602.2,4.494984234164653e-23,5.855276661363674e-23,8.159461285630849e-23,9.871242116261286e-23,1.654011876220452e-22,4.985784643299771e-22,6.405791757904633e-23,4.929674526735304e-22
602.4,4.4854306013609017e-23,5.855276661363674e-23,8.159461285630849e-23,9.910885658896874e-23,1.654011876220452e-22,4.969753181424209e-22,6.405791757904633e-23,4.863945533045501e-22
602.6,4.4806537849590266e-23,5.855276661363674e-23,8.159461285630849e-23,9.871242116261286e-23,1.6468205202368848e-22,4.969753181424209e-22,6.405791757904633e-23,4.798216539355696e-22
602.8,4.4854306013609017e-23,5.83653977604731e-23,8.121686001901076e-23,9.910885658896874e-23,1.6396291642533177e-22,5.0018161051753335e-22,6.127279072778345e-23,4.929674526735304e-22
603.0,4.4806537849590266e-23,5.83653977604731e-23,8.121686001901076e-23,9.950529201532462e-23,1.6396291642533177e-22,4.969753181424209e-22,6.405791757904633e-23,4.929674526735304e-22
603.2,4.4806537849590266e-23,5.83653977604731e-23,8.140573643765963e-23,9.910885658896874e-23,1.6468205202368848e-22,4.953721719548648e-22,6.684304443030921e-23,4.9954035204251085e-22
603.4,4.471100152155276e-23,5.83653977604731e-23,8.121686001901076e-23,9.831598573625699e-23,1.6396291642533177e-22,4.953721719548648e-22,6.405791757904633e-23,4.9954035204251085e-22
603.6,4.471100152155276e-23,5.83653977604731e-23,8.121686001901076e-23,9.950529201532462e-23,1.6468205202368848e-22,4.937690257673086e-22,6.684304443030921e-23,4.9954035204251085e-22
603.8,4.471100152155276e-23,5.83653977604731e-23,8.10279836003619e-23,9.990172744168049e-23,1.654011876220452e-22,4.953721719548648e-22,6.405791757904633e-23,4.929674526735304e-22
