X Mn cam 1;Y Mn cam 1;X Mn cam 2;Y Mn cam 2;X Mn wb 1;Y Mn wb 1;X Mn wb 2;Y Mn wb 2;X MnCl+ cam 1;Y MnCl+ cam 1;X MnCl+ cam 2;Y MnCl+ cam 2;X MnCl+ wb 1;Y MnCl+ wb 1;X MnCl+ wb 2;Y MnCl+ wb 2;X MnCl2 cam 1;Y MnCl2 cam 1;X MnCl2 cam 2;Y MnCl2 cam 2;X MnCl2 wb 1;Y MnCl2 wb 1;X MnCl2 wb 2;Y MnCl2 wb 2;X MnCl2 wb 3;Y MnCl2 wb 3;X MnCl2 wb 4;Y MnCl2 wb 4;X MnCl2 wb 5;Y MnCl2 wb 5;X MnCl3- cam 1;Y MnCl3- cam 1;X MnCl3- cam 2;Y MnCl3- cam 2;X MnCl3- cam 3;Y MnCl3- cam 3;X MnCl3- cam 4;Y MnCl3- cam 4;X MnCl3- cam 5;Y MnCl3- cam 5;X MnCl3- wb 1;Y MnCl3- wb 1;X MnCl3- wb 2;Y MnCl3- wb 2;X MnCl3- wb 3;Y MnCl3- wb 3
217,16;1999,714719;206,68;77,85037198;217,16;2105,905016;206,68;38,27044677;328,6;639,4441823;290,5;484,6529865;328,6;800,8647601;290,5;511,9173943;261,92;220,1257155;246,68;165,3613682;261,92;331,1814814;246,68;4,344432861;246,68;46,62281587;246,68;3,473859649;231,44;38,66475806;246,68;617,6213844;246,68;69,73405881;261,92;17,68115914;246,68;214,4247235;246,68;115,4436026;246,68;189,7533639;246,68;8,865838875;231,44;365,4507553
217,52;1977,732631;206,96;70,72798988;217,52;2049,47599;206,96;33,73422366;329,2;641,7331241;291;472,7393929;329,2;791,5987696;291;494,3901832;262,24;205,3616253;246,96;154,0243638;262,24;309,8280541;246,96;3,870609483;246,96;42,80654382;246,96;3,099052553;231,68;35,66445843;246,96;577,6515534;246,96;63,55550238;262,24;16,02683457;246,96;202,6996274;246,96;108,1260435;246,96;174,3511398;246,96;7,900405397;231,68;340,7598561
217,88;1952,124473;207,24;64,1352951;217,88;1989,000919;207,24;29,69915989;329,8;643,0234141;291,5;460,3268168;329,8;781,2437423;291,5;476,6513013;262,56;191,4012198;247,24;143,3276746;262,56;289,5649952;247,24;3,445552626;247,24;39,26622203;247,24;2,762302388;231,92;32,87116439;247,24;539,7611232;247,24;57,87443132;262,56;14,514043;247,24;191,4252621;247,24;101,1755603;247,24;160,0557138;247,24;7,034233773;231,92;317,4706305
218,24;1923,11531;207,52;58,0472686;218,24;1924,99173;207,52;26,11457685;330,4;643,3142674;292;447,4768638;330,4;769,8540401;292;458,7745645;262,88;178,2175006;247,52;133,2474276;262,88;270,3618417;247,52;3,06460338;247,52;35,98556685;247,52;2,460039028;232,16;30,27293538;247,52;503,8859211;247,52;52,65601824;262,88;13,13215375;247,52;180,5996378;247,52;94,58197368;247,52;146,8018346;247,52;6,257842347;232,16;295,5262057
218,6;1890,942496;207,8;52,43839971;218,6;1857,96882;207,8;22,9343348;331;642,6102111;292,5;434,2512759;331;757,4879609;292,5;440,8310471;263,2;165,7828312;247,8;123,7595256;263,2;252,1866623;247,8;2,723504577;247,8;32,94889274;247,8;2,188991886;232,4;27,8583173;247,8;469,9598196;247,8;47,86734287;263,2;11,87117377;247,8;170,2193463;247,8;88,33466533;247,8;134,526703;247,8;5,562568255;232,4;274,8701047
218,96;1855,85267;208,08;47,28292251;218,96;1788,454364;208,08;20,11649981;331,6;640,9209143;293;420,711437;331,6;744,207184;293;422,8886775;263,52;154,0691209;248,08;114,8397739;263,52;235,0063259;248,08;2,418371239;248,08;30,14112775;248,08;1,946168957;232,64;25,61633979;248,08;437,9151868;248,08;43,47734115;263,52;10,72172684;248,08;160,2796752;248,08;82,42265662;248,08;123,1700209;248,08;4,940506895;232,64;255,4464309
219,32;1818,098839;208,36;42,55503486;219,32;1716,965993;208,36;17,62302538;332,2;638,2609825;293,5;406,9179113;332,2;730,0762128;293,5;405,0118908;263,84;143,0479947;248,36;106,4639977;263,84;218,7867558;248,36;2,145662599;248,36;27,54782399;248,36;1,728836819;232,88;23,53651189;248,36;407,6833096;248,36;39,45674986;263,84;9,67503146;248,36;150,7747208;248,36;76,83468321;248,36;112,6740227;248,36;4,384454695;232,88;237,200035
219,68;1777,93761;208,64;38,22909818;219,68;1644,010918;208,64;15,41944946;332,8;634,6497197;294;392,9300169;332,8;715,1618197;294;387,2613397;264,16;132,6909505;248,64;98,60814923;264,16;203,4931672;248,64;1,902155706;248,64;25,15516343;248,64;1,534501647;233,12;21,60881613;248,64;379,1947858;248,64;35,7780474;264,16;8,722877614;248,64;141,6974997;248,64;71,55926565;248,64;102,9834889;248,64;3,887855136;233,12;220,0766653
220,04;1735,6266;208,92;34,27981708;220,04;1570,080582;208,92;13,47460762;333,4;630,1108603;294,5;378,8054386;333,4;699,5324988;294,5;369,6936602;264,48;122,9695028;248,92;91,24840434;264,48;189,0902897;248,92;1,684920563;248,92;22,9499595;248,92;1,360891213;233,36;19,82370134;248,92;352,379889;248,92;32,41539167;264,48;7,857602751;248,92;133,0400581;248,92;66,58477563;248,92;94,04574424;248,92;3,444747983;233,36;204,0231014
220,4;1691,422051;209,2;30,68239809;220,4;1495,645899;209,2;11,76036261;334;624,6722764;295;364,5998791;334;683,257931;295;352,3612937;264,8;113,8553143;249,2;84,36125054;264,8;175,5425723;249,2;1,491296792;249,2;20,9196549;249,2;1,205937885;233,6;18,17207414;249,2;327,1689032;249,2;29,34455563;264,8;7,072067245;249,2;124,7935787;249,2;61,89949792;249,2;85,81064196;249,2;3,049721631;233,6;188,9872729
220,76;1645,576678;209,48;27,41268745;220,76;1421,153113;209,48;10,25135036;334,6;618,3656631;295,5;350,3667518;334,6;666,4084671;295,5;335,3123599;265,12;105,3203141;249,48;77,92356483;265,12;162,8143731;249,48;1,318871762;249,48;19,05231608;249,48;1,067762615;233,84;16,64528941;249,48;303,4924291;249,48;26,5428612;265,12;6,359629576;249,48;116,9484839;249,48;57,4916878;249,48;78,23053552;249,48;2,697868485;233,84;174,9183622
221,12;1598,337752;209,76;24,44728827;221,12;1347,020326;209,76;8,924742187;335,2;611,2262055;296;336,156914;335,2;649,054631;296;318,5905808;265,44;97,33680421;249,76;71,91268267;265,44;150,8701322;249,76;1,165460145;249,76;17,33662471;249,76;0,944659883;234,08;15,23513979;249,76;281,2816622;249,76;23,98911219;265,44;5,714121431;249,76;109,4945352;249,76;53,3496241;249,76;71,26023958;249,76;2,384743281;234,08;161,7668935
221,48;1549,945437;210,04;21,76365761;221,48;1273,63467;210,04;7,760023038;335,8;603,2922319;296,5;322,0184417;335,8;631,2666485;296,5;302,2352505;265,76;89,87755407;250,04;66,30645835;265,76;139,6745294;250,04;1,029084844;250,04;15,76186654;250,04;0,835083592;234,32;13,93384428;250,04;260,4686431;250,04;21,6635266;265,76;5,129822912;250,04;102,4209296;250,04;49,46165766;250,04;64,85698138;250,04;2,106324223;234,32;149,484808
221,84;1500,631373;210,32;19,34018452;221,84;1201,350157;210,32;6,738785117;336,4;594,6048565;297;307,996445;336,4;613,1140037;297;286,2812487;266,08;82,91588362;250,32;61,08331683;266,08;129,1926258;250,32;0,907959247;250,32;14,31791808;250,32;0,737633878;234,56;12,73403623;250,32;240,986482;250,32;19,547669;266,08;4,601438022;250,32;95,71638994;250,32;45,81625556;250,32;58,98034401;250,32;1,858976826;234,56;138,0255261
222,2;1450,61751;210,6;17,15625009;222,2;1130,486162;210,6;5,84453649;337;585,2076154;297,5;294,1329223;337;594,6650256;297,5;270,7590938;266,4;76,42573562;250,6;56,22229784;266,4;119,389991;250,6;0,800470732;250,6;12,99523127;250,6;0,651044804;234,8;11,62875068;250,6;222,769556;250,6;17,62438318;266,4;4,124070565;250,6;89,36925219;250,6;42,40204081;250,6;53,59220266;250,6;1,639420346;234,8;127,343997
222,56;1400,115168;210,88;15,19227083;222,56;1061,326525;210,88;5,062523982;337,6;575,1461;298;280,4666537;337,6;575,9865073;298;255,6950314;266,72;70,38173762;250,88;51,70309251;266,72;110,2328154;250,88;0,705165384;250,88;11,78481663;250,88;0,5741729;235,04;10,61141118;250,88;205,7536837;250,88;15,87772565;266,72;3,693200569;250,88;83,36754691;250,88;39,20782803;250,88;48,65665522;250,88;1,444696674;235,04;117,3967382
222,92;1349,324327;211,16;13,42972674;222,92;994,1192322;211,16;4,37956971;338,2;564,4675906;298,5;267,0331294;338,2;557,1433592;298,5;241,1111546;267,04;64,75925423;251,16;47,50607294;267,04;101,6880086;251,16;0,620733851;251,16;10,67822503;251,16;0,505986524;235,28;9,675816288;251,16;189,8762744;251,16;14,29290013;267,04;3,304661348;251,16;77,69907617;251,16;36,22265491;251,16;44,13994809;251,16;1,272141553;235,28;108,1418627
223,28;1298,433119;211,44;11,85117569;223,28;929,0766259;211,44;3,783920551;338,8;553,2206937;299;253,8645141;338,8;538,1982969;299;227,0255529;267,36;59,53443022;251,44;43,61231535;267,36;93,72328503;251,44;0,545998273;251,44;9,667528464;251,44;0,445555996;235,52;8,816125766;251,44;175,0764567;251,44;12,85619344;267,36;2,954617273;251,44;72,35148525;251,44;33,43580981;251,44;40,01039831;251,44;1,119358016;235,52;99,53909751
223,64;1247,617506;211,72;10,44025541;223,64;866,3760952;211,72;3,265109814;339,4;541,4549866;299,5;240,9896419;339,4;519,2115658;299,5;213,4524835;267,68;54,68422513;251,72;40,00361715;267,68;86,30723647;251,72;0,479900244;251,72;8,745299969;251,72;0,392044476;235,76;8,026846551;251,72;161,2951851;251,72;11,55491306;267,68;2,639542322;251,72;67,31232936;251,72;30,83685556;251,72;36,23831297;251,72;0,984191893;235,76;91,54979276
224;1197,041121;212;9,18167473;224;806,1611887;212;2,813830422;340;529,2206709;300;228,4340416;340;500,2407001;300;200,4025638;268;50,18643994;252;36,66250852;268;79,40939317;252;0,421489726;252;7,904593012;252;0,344699528;236;7,302818638;252;148,4753271;252;10,37732632;268;2,356199463;252;62,5691352;252;28,41564972;252;32,79590656;252;0,864709287;236;84,13692251
224,36;1146,855259;212,28;8,061195563;224,36;748,5430924;212,28;2,421818852;340,6;516,568239;300,5;216,2199887;340,6;481,3403191;300,5;187,882979;268,32;46,0197365;252,28;33,5722588;268,32;73,00027371;252,28;0,369914862;252,28;7,138920464;252,28;0,302845362;236,24;6,639200926;252,28;136,5617329;252,28;9,312601738;268,32;2,101620899;252,28;58,10945746;252,28;26,16236147;252,28;29,65721718;252,28;0,759175872;236,24;77,26507797
224,72;1097,198986;212,56;7,065606916;224,72;693,6024089;212,56;2,081749157;341,2;503,5481546;301;204,3665814;341,2;462,5619575;301;175,8977032;268,64;42,16365017;252,56;30,71687839;268,64;67,0514246;252,56;0,324412639;252,56;6,442233388;252,56;0,265875683;236,48;6,031457093;252,56;125,5012864;252,56;8,350752342;268,64;1,873089217;252,56;53,92093038;252,56;24,06748529;252,56;26,79802213;252,56;0,666037925;236,48;70,90045396
225,08;1048,199354;212,84;6,18269239;225,08;641,3911812;212,84;1,787136361;341,8;490,2105499;301,5;192,8898387;341,8;443,9539307;301,5;164,4477286;268,96;38,59859646;252,84;28,08111636;268,96;61,53545035;252,84;0,284300337;252,84;5,80889979;252,84;0,233247133;236,72;5,475341569;252,84;115,2429423;252,84;7,482581207;268,96;1,668119439;252,84;49,99131443;252,84;22,12185167;252,84;24,19575366;252,84;0,583904944;236,72;65,01082924
225,44;999,9716983;213,12;5,401192379;225,44;591,9351012;213,12;1,532248585;342,4;476,6049416;302;181,802816;342,4;425,5612329;302;153,5313011;269,28;35,30587211;253,12;25,65045445;269,28;56,42603467;253,12;0,248967704;253,12;5,23368348;253,12;0,204473271;236,96;4,966885675;253,12;105,7377475;253,12;6,69962929;269,28;1,48444199;253,12;46,3085382;253,12;20,31663513;253,12;21,82941521;253,12;0,511533768;236,96;59,56554131
225,8;952,6199959;213,4;4,710762129;225,8;545,2358469;213,4;1,312027248;343;462,7799653;302,5;171,1157378;343;407,425467;302,5;143,1441588;269,6;32,26765117;253,4;23,41109763;269,6;51,69795372;253,4;0,217869826;253,4;4,711723161;253,4;0,17911907;237,2;4,502383958;253,4;96,93885028;253,4;5,994125557;269,6;1,319986588;253,4;42,86073581;253,4;18,6433596;253,4;19,67949873;253,4;0,447814084;237,2;54,53545657
226,16;906,2372798;213,68;4,101926729;226,16;501,2734984;213,68;1,122014739;343,6;448,7831322;303;160,8361427;343,6;389,5848047;303;133,2797702;269,92;29,46697679;253,68;21,34996188;269,92;47,32708196;253,68;0,190520615;253,68;4,238511866;253,68;0,156795881;237,44;4,078380793;253,68;88,80149711;253,68;5,358939471;269,92;1,172867032;253,68;39,63627982;253,68;17,09390154;253,68;17,72790348;253,68;0,391755211;237,44;49,89293615
226,52;860,9060821;213,96;3,566033975;226,52;460,0089825;213,96;0,958288992;344,2;434,6606066;303,5;150,9690394;344,2;372,0739744;303,5;123,9295706;270,24;26,88774897;253,96;19,45465929;270,24;43,2903914;253,96;0,166486896;253,96;3,809876828;253,96;0,13715685;237,68;3,691657265;253,96;81,2830191;253,96;4,787535822;270,24;1,041366883;253,96;36,62380995;253,96;15,66049088;253,96;15,95785657;253,96;0,34247408;237,68;45,61179824
226,88;816,6989015;214,24;3,095205967;226,88;421,3865059;214,24;0,81740439;344,8;420,4570062;304;141,5170707;344,8;354,9242754;304;115,083194;270,56;24,51470899;254,24;17,71348116;270,56;39,56594499;254,24;0,145383022;254,24;3,421959865;254,24;0,119892728;237,92;3,339218394;254,24;74,34280891;254,24;4,273931907;270,56;0,923926024;254,24;33,81225788;254,24;14,33571007;254,24;14,35383564;254,24;0,299184309;237,92;41,6672773
227,24;773,6786822;214,52;2,682290166;227,24;385,3359369;214,52;0,696338508;345,4;406,2152244;304,5;132,4806835;345,4;338,163617;304,5;106,7286982;270,88;22,33342087;254,52;16,11537909;270,88;36,13288466;254,52;0,126865995;254,52;3,071198341;254,52;0,104728074;238,16;3,018280707;254,52;67,94228924;254,52;3,812657019;270,88;0,819128057;254,52;31,19086812;254,52;13,11249137;254,52;12,9014938;254,52;0,261186289;238,16;38,0359808
227,6;731,8992962;214,8;2,320810569;227,6;351,7751063;214,8;0,592444184;346;391,9762764;305;123,8583017;346;321,8165784;305;98,8527825;271,2;20,33025029;254,8;14,64994464;271,2;32,97141479;254,8;0,110631043;254,8;2,754306774;254,8;0,091417799;238,4;2,7262602;254,8;62,04487408;254,8;3,398714225;271,2;0,725688528;254,8;28,74921545;254,8;11,98411257;254,8;11,58758712;254,8;0,227858197;238,4;34,69584388
227,96;691,4060231;215,08;2,004919535;227,96;320,6119982;215,08;0,503406475;346,6;377,7791665;305,5;115,6465014;346,6;305,904489;305,5;91,44099582;271,52;18,49234147;255,08;13,30738777;271,52;30,06278159;255,08;0,096407617;255,08;2,468259101;255,08;0,079744029;238,64;2,460760695;255,08;56,6159236;255,08;3,027544361;271,52;0,642443941;255,08;26,47721893;255,08;10,94419146;255,08;10,39990484;255,08;0,19864787;238,64;31,62608241
228,32;652,2360221;215,36;1,729350723;228,32;291,7468116;215,36;0,427204066;347,2;363,6607793;306;107,8401852;347,2;290,4455263;306;84,47793416;271,84;16,80759224;255,36;12,07851425;271,84;27,38924903;255,36;0,083955774;255,36;2,210271668;255,36;0,069513278;238,88;2,219562622;255,36;51,62269364;255,36;2,694992207;271,84;0,568341529;255,36;24,36515284;255,36;9,986678946;255,36;9,327202266;255,36;0,173065454;238,88;28,80714487
228,68;614,4187935;215,64;1,489373515;228,68;265,0738746;215,64;0,36207473;347,8;349,6557908;306,5;100,4327552;347,8;275,4548288;306,5;77,947427;272,16;15,26462779;255,64;10,95470239;272,16;24,93407181;255,64;0,07306291;255,64;1,977786939;255,64;0,060553871;239,12;2,000612229;255,64;47,03428068;255,64;2,397274757;272,16;0,502429754;255,64;22,40365478;255,64;9,105851277;255,64;8,35913659;255,64;0,15067677;239,12;26,22066341
229,04;577,9766273;215,92;1,280749213;229,04;240,4834015;215,92;0,306484477;348,4;335,7966018;307;93,41628176;348,4;260,9446223;307;71,83271155;272,48;13,85277335;255,92;9,92787927;272,48;22,68146587;255,92;0,06354082;255,92;1,768457952;255,92;0,052713636;239,36;1,802011228;255,92;42,82156315;255,92;2,13095153;272,48;0,443849489;255,92;20,58373104;255,92;8,296301321;255,92;7,486205646;255,92;0,131097341;239,36;23,84940442
229,4;542,9250384;216,2;1,099689238;229,4;217,8630842;216,2;0,259100047;349;322,1132909;307,5;86,78166808;349;246,9243567;307,5;66,11659459;272,8;12,56202603;256,2;8,990496666;272,8;20,61657686;256,2;0,055223052;256,2;1,580133532;256,2;0,045857808;239,6;1,622006886;256,2;38,9571397;256,2;1,892896822;272,8;0,391825869;256,2;18,89675962;256,2;7,55292914;256,2;6,699689566;256,2;0,113987003;239,6;21,67721899
229,76;509,2731882;216,48;0,942815494;229,76;197,099515;216,48;0,218764414;349,6;308,6335867;308;80,5188087;349,6;233,4008525;308;60,78160161;273,12;11,38302628;256,48;8,135506874;273,12;18,72544709;256,48;0,047962519;256,48;1,410844253;256,48;0,039867152;239,84;1,458982562;256,48;35,41526529;256,48;1,680273845;273,12;0,345660748;256,48;17,33449101;256,48;6,870931958;256,48;5,991595398;256,48;0,099045068;239,84;19,68899347
230,12;477,0242934;216,76;0,807123012;230,12;178,0794415;216,76;0,184475037;350,2;295,3828575;308,5;74,61674129;350,2;220,3784535;308,5;55,81011307;273,44;10,30702894;256,76;7,356338573;273,44;16,99498118;256,76;0,041629367;256,76;1,258789144;256,76;0,034636264;240,08;1,311448685;256,76;32,17178555;256,76;1,490510639;273,44;0,304725753;256,76;15,88904701;256,76;6,245793662;256,76;5,354604644;256,76;0,086005975;240,08;17,8706004
230,48;446,1760223;217,04;0,689944926;230,48;160,690857;217,04;0,155364561;350,8;282,3841187;309;69,06379086;350,8;207,859185;309;51,18448805;273,76;9,325874351;257,04;6,646872885;273,76;15,41291097;257,04;0,036109053;257,04;1,122323142;257,04;0,030072053;240,32;1,178034175;257,04;29,20407015;257,04;1,321277704;273,76;0,268455878;257,04;14,55291775;257,04;5,67327394;257,04;4,782023669;257,04;0,074635391;240,32;16,20885004
230,84;416,7208809;217,32;0,588919803;230,84;144,8239307;217,32;0,13068374;351,4;269,6580552;309,5;63,84770585;351,4;195,8429156;309,5;46,88717524;274,08;8,43195951;257,32;6,001419758;274,08;13,96775977;257,32;0,031300631;257,32;0,999945263;257,32;0,026092375;240,56;1,0574783;257,32;26,49094559;257,32;1,170467238;274,08;0,236343606;257,32;13,31895709;257,32;5,149397165;257,32;4,267736955;257,32;0,064726717;240,56;14,69144275
231,2;388,6465889;217,6;0,50196133;231,2;130,3717874;217,6;0,109786337;352;257,2230574;310;58,9557856;352;184,3275204;310;42,90081175;274,4;7,618209561;257,6;5,414694764;274,4;12,64880642;257,6;0,027115211;257,6;0,890287482;257,6;0,022624808;240,8;0,948622959;257,6;24,01262783;257,6;1,036173912;274,4;0,207933506;257,6;12,18037671;257,6;4,670441116;257,6;3,806163092;257,6;0,056097962;240,8;13,30692224
231,56;361,9364477;217,88;0,427230286;231,56;117,2311445;217,88;0,092115818;352,6;245,0952718;310,5;54,37499893;352,6;173,3090442;310,5;39,20831014;274,72;6,878049721;257,88;4,881796431;274,72;11,44604938;257,88;0,023474588;257,88;0,792104301;257,88;0,019605558;241,04;0,850405388;257,88;21,75065538;257,88;0,916677093;274,72;0,182817284;257,88;11,13073888;257,88;4,232925628;257,88;3,392213468;257,88;0,048588942;241,04;12,04463001
231,92;336,5697006;218,16;0,363108768;231,92;105,3028176;218,16;0,077193624;353,2;233,2886609;311;50,09209361;353,2;162,7818644;311;35,79293404;275,04;6,205377765;258,16;4,398184158;275,04;10,35017096;258,16;0,020310016;258,16;0,704262978;258,16;0,016978478;241,28;0,761851267;258,16;19,68782293;258,16;0,810424434;275,04;0,160629255;258,16;10,16394824;258,16;3,83360124;258,16;3,021253545;258,16;0,042058792;241,28;10,89466102
232,28;312,521887;218,44;0,308176564;232,28;94,49210592;218,44;0,064608876;353,8;221,8150752;311,5;46,09369669;353,8;152,7388511;311,5;32,63836308;275,36;5,594537176;258,44;3,959656809;275,36;9,35250203;258,44;0,017561111;258,44;0,625734401;258,44;0,014694194;241,52;0,682068237;258,44;17,80811609;258,44;0,716016739;275,36;0,141042208;258,44;9,274242704;258,44;3,469437912;258,44;2,689066635;258,44;0,036383733;241,52;9,84782065
232,64;289,7651904;218,72;0,26118958;232,64;84,70906863;218,72;0,054009329;354,4;210,6843326;312;42,36640576;354,4;143,1715237;312;29,72874766;275,68;5,040291057;258,72;3,562332012;275,68;8,44498729;258,72;0,015174881;258,72;0,555584572;258,72;0,012709325;241,76;0,610239787;258,72;16,09664734;258,72;0,632194037;275,68;0,123763628;258,72;8,456183553;258,72;3,137613869;258,72;2,391820076;258,72;0,031455089;241,76;8,895583138
233;268,2687805;219;0,221060232;233;75,86870519;219;0,045093469;355;199,9043064;312,5;38,89687116;355;134,0702033;312,5;27,04875415;276;4,537796869;259;3,202626216;276;7,6201513;259;0,01310486;259;0,492966682;259;0,010985784;242;0,545619526;259;14,5395935;259;0,557822781;276;0,108532261;259;7,704644977;259;2,835504627;259;2,126033711;259;0,027177523;242;8,030051463
233,36;247,9991497;219,28;0,186839657;233,36;67,89105009;219,28;0,037603586;355,6;189,4810184;313;35,67186947;355,6;125,4241605;313;24,58360134;276,32;4,082582051;259,28;2,877235548;276,32;6,871065349;259,28;0,011310331;259,28;0,43711374;259,28;0,009490163;242,24;0,487525804;259,28;13,1241349;259,28;0,491884095;276,32;0,095114986;259,28;7,014803112;259,28;2,560672246;259,28;1,888550554;259,28;0,023467466;242,24;7,243918794
233,72;228,9204426;219,56;0,157701662;233,72;60,70119418;219,56;0,031319745;356,2;179,418738;313,5;32,67836849;356,2;117,2217561;313,5;22,31908867;276,64;3,670520574;259,56;2,583117463;276,64;6,191315299;259,56;0,009755651;259,56;0,387331743;259,56;0,00819318;242,48;0,43533668;259,56;11,83839647;259,56;0,433463004;276,64;0,083303969;259,56;6,382124718;259,56;2,310854844;259,56;1,67650954;259,56;0,020251722;242,48;6,530431496
234,08;210,99478;219,84;0,132928257;234,08;54,22924336;219,84;0,026054524;356,8;169,7200845;314;29,90358412;356,8;109,4505764;314;20,24161707;276,96;3,297810457;259,84;2,317473235;276,96;5,574970467;259,84;0,008409638;259,84;0,342993341;259,84;0,00706919;242,72;0,388485217;259,84;10,67139071;259,84;0,381738574;276,96;0,072914086;259,84;5,802355596;259,84;2,083956405;259,84;1,487320258;259,84;0,017466231;242,72;5,883353732
234,44;194,1825737;220,12;0,111896683;234,44;48,41022473;220,12;0,021648449;357,4;160,3861323;314,5;27,33502942;357,4;102,0975614;314,5;18,33820297;277,28;2,96095226;260,12;2,07773127;277,28;5,01655363;260,12;0,007245036;260,12;0,303531988;260,12;0,006095752;242,96;0,346455095;260,12;9,612962891;260,12;0,3359749;277,28;0,063780588;260,12;5,271508846;260,12;1,878036919;260,12;1,318639549;260,12;0,015054973;242,96;5,296933667
234,8;178,4428335;220,4;0,094067797;234,8;43,18394988;220,4;0,017966022;358;151,4165182;315;24,96055632;358;95,14912576;315;16,59648621;277,6;2,656728584;260,4;1,861531248;277,6;4,511012191;260,4;0,006238038;260,4;0,26843653;260,4;0,005253244;243,2;0,308776515;260,4;8,653738329;260,4;0,295512875;277,6;0,055756981;260,4;4,785853043;260,4;1,691302848;260,4;1,168349878;260,4;0,012968995;243,2;4,765871269
235,16;163,7334638;220,68;0,078975714;235,16;38,49484394;220,68;0,014892287;358,6;142,8095486;315,5;22,76839054;358,6;88,59127162;315,5;15,00473254;277,92;2,382184558;260,68;1,666709096;277,92;4,053690539;260,68;0,005367868;260,68;0,23724623;260,68;0,00452452;243,44;0,275022393;260,68;7,785071941;260,68;0,259762689;277,92;0,048713119;260,68;4,341900421;260,68;1,522097972;260,68;1,034539357;260,68;0,011165553;243,44;4,285287698
235,52;150,0115488;220,96;0,066218586;235,52;34,2917483;220,96;0,01232986;359,2;134,5623071;316;20,7471599;359,2;82,40969491;316;13,55183127;278,24;2,134609329;260,96;1,491282769;278,24;3,640303645;260,96;0,004616406;260,96;0,209546178;260,96;0,003894612;243,68;0,244804828;260,96;6,999000029;260,96;0,228196992;278,24;0,042533474;260,96;3,936395128;260,96;1,368894587;260,96;0,915483341;260,96;0,009607352;243,68;3,850696266
235,88;137,2336262;221,24;0,055450427;235,88;30,52770402;221,24;0,010196359;359,8;126,6707615;316,5;18,88591688;359,8;76,58988306;316,5;12,2272887;278,56;1,911518534;261,24;1,333438834;278,56;3,266911879;261,24;0,003967863;261,24;0,184963075;261,24;0,003350463;243,92;0,217771809;261,24;6,288194352;261,24;0,200344685;278,56;0,037115584;261,24;3,566301607;261,24;1,230285095;261,24;0,809627479;261,24;0,008261878;243,92;3,457974937
236,24;125,3559462;221,52;0,046373875;236,24;27,15972209;221,52;0,008422196;360,4;119,1298681;317;17,17415551;360,4;71,11720533;317;11,02121791;278,88;1,710637741;261,52;1,191519826;278,88;2,929897079;261,52;0,003408488;261,52;0,163161369;261,52;0,002880689;244,16;0,193604182;261,52;5,645918447;261,52;0,175785267;278,88;0,032368642;261,52;3,228793166;261,52;1,104973973;261,52;0,715572138;261,52;0,007100802;244,16;3,103340337
236,6;114,3347163;221,8;0,038733811;236,6;24,14854598;221,8;0,006948673;361;111,933675;317,5;15,60182345;361;65,97699546;317,5;9,924325388;279,2;1,529886841;261,8;1,064012375;279,2;2,625939842;261,8;0,002926316;261,8;0,143839702;261,8;0,002475374;244,4;0,172012828;261,8;5,065986206;261,8;0,154143713;279,2;0,028212246;261,8;2,921240778;261,8;0,991770127;261,8;0,632058103;261,8;0,006099463;244,4;2,783323227
236,96;104,1263302;222,08;0,032311728;236,96;21,45841091;222,08;0,00572635;361,6;105,0754214;318;14,15932939;361,6;61,15462675;318;8,927895096;279,52;1,367365359;262,08;0,949536052;279,52;2,351998035;262,08;0,002510945;262,08;0,126727669;262,08;0,002125888;244,64;0,152736066;262,08;4,542722663;262,08;0,135085835;279,52;0,024575256;262,08;2,641202151;262,08;0,889579633;262,08;0,557953466;262,08;0,005236405;244,64;2,494745417
237,32;94,6875798;222,36;0,026920805;237,32;19,05680386;222,36;0,00471364;362,2;98,54763413;318,5;12,83754651;362,2;56,63557987;318,5;8,023770329;279,84;1,221338664;262,36;0,846832933;279,84;2,105286498;262,36;0,002153335;262,36;0,11158285;262,36;0,001824723;244,88;0,135537245;262,36;4,070926952;262,36;0,118314071;279,84;0,021394782;262,36;2,386411099;262,36;0,797398849;262,36;0,492241626;262,36;0,004492979;244,88;2,23469805
237,68;85,97585029;222,64;0,022401573;237,68;16,91422728;222,64;0,003875616;362,8;92,34222044;319;11,62781225;362,8;52,40550346;319;7,204333848;280,16;1,090225046;262,64;0,754757845;280,16;1,883257917;262,64;0,001845638;262,64;0,098188102;262,64;0,001565353;245,12;0,120202536;262,64;3,645837388;262,64;0,103563689;280,16;0,018615267;262,64;2,154767246;262,64;0,714307912;262,64;0,434010308;262,64;0,003852981;245,12;2,000521222
238,04;77,94929666;222,92;0,01861814;238,04;15,00396933;222,92;0,003182982;363,4;86,45055644;319,5;10,52192492;363,4;48,45026803;319,5;6,462486655;280,48;0,972583624;262,92;0,672269251;280,48;1,68358484;262,92;0,001581043;262,92;0,086349088;262,92;0,001342112;245,36;0,106538886;262,92;3,263098609;262,92;0,090599348;280,48;0,016187673;262,92;1,944326071;262,92;0,639464597;262,92;0,382441543;262,92;0,003302346;245,36;1,789784884
