X Mn cam 1aq;Y Mn cam 1aq;X Mn cam 2aq;Y Mn cam 2aq;X Mn cam 3aq;Y Mn cam 3aq;X Mn cam 4aq;Y Mn cam 4aq;X Mn cam 5aq;Y Mn cam 5aq;X Mn cam 6aq;Y Mn cam 6aq;X Mn wb 1aq;Y Mn wb 1aq;X Mn wb 2aq;Y Mn wb 2aq;X Mn wb 3aq;Y Mn wb 3aq;X Mn wb 4aq;Y Mn wb 4aq;X Mn wb 5aq;Y Mn wb 5aq;X Mn wb 6aq;Y Mn wb 6aq;X Cl cam 1aq;Y Cl cam 1aq;X Cl cam 2aq;Y Cl cam 2aq;X Cl cam 3aq;Y Cl cam 3aq;X Cl cam 4aq;Y Cl cam 4aq;X Cl cam 5aq;Y Cl cam 5aq;X Cl cam 6aq;Y Cl cam 6aq;X Cl wb 1aq;Y Cl wb 1aq;X Cl wb 2aq;Y Cl wb 2aq;X Cl wb 4aq;Y Cl wb 4aq;X Cl wb 5aq;Y Cl wb 5aq;X Cl wb 6aq;Y Cl wb 6aq;X Cl2 cam 1aq;Y Cl2 cam 1aq;X Cl2 cam 2aq;Y Cl2 cam 2aq;X Cl2 cam 3aq;Y Cl2 cam 3aq;X Cl2 cam 4aq;Y Cl2 cam 4aq;X Cl2 cam 5aq;Y Cl2 cam 5aq;X Cl2 cam 6aq;Y Cl2 cam 6aq;X Cl2 wb 1aq;Y Cl2 wb 1aq;X Cl2 wb 2aq;Y Cl2 wb 2aq;X Cl2 wb 3aq;Y Cl2 wb 3aq;X Cl3 cam 1aq;Y Cl3 cam 1aq;X Cl3 cam 2aq;Y Cl3 cam 2aq;X Cl3 cam 3aq;Y Cl3 cam 3aq;X Cl3 cam 4aq;Y Cl3 cam 4aq;X Cl3 cam 5aq;Y Cl3 cam 5aq;X Cl3 cam 6aq;Y Cl3 cam 6aq;X Cl3 wb 1aq;Y Cl3 wb 1aq;X Cl3 wb 2aq;Y Cl3 wb 2aq;X Cl3 wb 3aq;Y Cl3 wb 3aq;X Cl3 wb 4aq;Y Cl3 wb 4aq;X Cl3 wb 5aq;Y Cl3 wb 5aq;X Cl3 wb 6aq;Y Cl3 wb 6aq
96,2;0;112,6;0;119;0;128,1;3,20E-09;119,9;0;119,9;0;96,2;0;112,6;0;119;0;127,2;0;119;0;119;0;127;0;139,8;0;134,4;0;134,4;0;136,2;0;132,6;0;122,5;0;138;0;134,4;0;134,4;0;132,6;0;154,4;0;154,4;0;152,6;0;152,6;0;152,6;0,000000005;134,4;0;154,4;0;152,6;0;150,8;0;154,4;0;154,4;0;152,6;0;152,6;0;152,6;3,00E-10;152,6;9,6E-09;152,6;0;152,6;0;152,6;0;152,6;2,40E-09;150,8;1,10E-09;134,4;0
96,56;0;112,88;0;119,2;0;128,28;5,60E-09;120,12;0;120,12;0;96,56;0;112,88;0;119,2;0;127,36;0;119,2;0;119,2;0;127,6;0;140,24;0;134,72;0;134,72;0;136,56;0;132,88;0;123;0;138,4;0;134,72;0;134,72;0;132,88;0;154,72;0;154,72;0;152,88;0;152,88;1,00E-10;152,88;9,40E-09;134,72;0;154,72;0;152,88;0;151,04;0;154,72;0;154,72;0;152,88;0;152,88;1,00E-10;152,88;7,00E-10;152,88;0,000000018;152,88;0;152,88;0;152,88;0;152,88;4,60E-09;151,04;1,90E-09;134,72;0
96,92;0;113,16;0;119,4;0;128,46;0,00000001;120,34;0;120,34;0;96,92;0;113,16;0;119,4;0;127,52;0;119,4;0;119,4;0;128,2;0;140,68;0;135,04;0;135,04;0;136,92;0;133,16;0;123,5;0;138,8;0;135,04;0;135,04;0;133,16;0;155,04;0;155,04;0;153,16;1,00E-10;153,16;1,00E-10;153,16;1,76E-08;135,04;0;155,04;0;153,16;0;151,28;0;155,04;0;155,04;0;153,16;0;153,16;1,00E-10;153,16;1,30E-09;153,16;3,36E-08;153,16;0;153,16;0;153,16;0;153,16;8,90E-09;151,28;3,40E-09;135,04;0
97,28;0;113,44;0;119,6;0;128,64;1,75E-08;120,56;0;120,56;0;97,28;0;113,44;0;119,6;0;127,68;0;119,6;0;119,6;0;128,8;0;141,12;0;135,36;0;135,36;0;137,28;0;133,44;0;124;0;139,2;0;135,36;0;135,36;0;133,44;0;155,36;0;155,36;0;153,44;1,00E-10;153,44;2,00E-10;153,44;3,27E-08;135,36;0;155,36;0;153,44;0;151,52;0;155,36;0;155,36;0;153,44;0;153,44;2,00E-10;153,44;2,50E-09;153,44;0,000000062;153,44;0;153,44;0;153,44;0;153,44;0,000000017;151,52;5,80E-09;135,36;0
97,64;0;113,72;0;119,8;0;128,82;3,05E-08;120,78;0;120,78;0;97,64;0;113,72;0;119,8;0;127,84;0;119,8;0;119,8;0;129,4;0;141,56;0;135,68;0;135,68;0;137,64;0;133,72;0;124,5;0;139,6;0;135,68;0;135,68;0;133,72;0;155,68;0;155,68;0;153,72;2,00E-10;153,72;5,00E-10;153,72;6,01E-08;135,68;0;155,68;0;153,72;0;151,76;0;155,68;0;155,68;1,00E-10;153,72;0;153,72;4,00E-10;153,72;4,80E-09;153,72;1,135E-07;153,72;0;153,72;0;153,72;1,00E-10;153,72;0,000000032;151,76;1,01E-08;135,68;0
98;0;114;0;120;0;129;5,28E-08;121;0;121;0;98;0;114;0;120;1,00E-10;128;1,00E-10;120;0;120;0;130;0;142;0;136;0;136;0;138;0;134;0;125;0;140;0;136;0;136;0;134;0;156;0;156;0;154;4,00E-10;154;9,00E-10;154;1,10E-07;136;0;156;0;154;0;152;1,00E-10;156;0;156;2,00E-10;154;0;154;8,00E-10;154;0,000000009;154;2,056E-07;154;0;154;0;154;2,00E-10;154;5,96E-08;152;1,72E-08;136;0
98,36;0;114,28;0;120,2;0;129,18;9,05E-08;121,22;0;121,22;0;98,36;0;114,28;1,00E-10;120,2;2,00E-10;128,16;1,00E-10;120,2;0;120,2;0;130,6;0;142,44;0;136,32;0;136,32;0;138,36;0;134,28;0;125,5;0;140,4;0;136,32;0;136,32;0;134,28;0;156,32;0;156,32;0;154,28;8,00E-10;154,28;1,70E-09;154,28;1,97E-07;136,32;0;156,32;0;154,28;0;152,24;1,00E-10;156,32;0;156,32;4,00E-10;154,28;1,00E-10;154,28;1,50E-09;154,28;1,68E-08;154,28;0,000000369;154,28;0;154,28;0;154,28;3,00E-10;154,28;1,10E-07;152,24;2,93E-08;136,32;0
98,72;0;114,56;0;120,4;0;129,36;1,54E-07;121,44;0;121,44;0;98,72;0;114,56;2,00E-10;120,4;5,00E-10;128,32;2,00E-10;120,4;0;120,4;0;131,2;0;142,88;0;136,64;0;136,64;0;138,72;0;134,56;0;126;0;140,8;0;136,64;0;136,64;0;134,56;0;156,64;0;156,64;0;154,56;1,50E-09;154,56;3,20E-09;154,56;3,53E-07;136,64;0;156,64;0;154,56;0;152,48;2,00E-10;156,64;0;156,64;9,00E-10;154,56;1,00E-10;154,56;2,80E-09;154,56;3,12E-08;154,56;0,000000656;154,56;0;154,56;0;154,56;6,00E-10;154,56;2,02E-07;152,48;4,94E-08;136,64;0
99,08;0;114,84;0;120,6;0;129,54;2,60E-07;121,66;0;121,66;0;99,08;1,00E-10;114,84;6,00E-10;120,6;0,000000001;128,48;3,00E-10;120,6;0;120,6;0;131,8;0;143,32;0;136,96;0;136,96;0;139,08;0;134,84;0;126,5;0;141,2;0;136,96;0;136,96;0;134,84;0;156,96;0;156,96;0;154,84;2,80E-09;154,84;5,90E-09;154,84;6,24E-07;136,96;0;156,96;0;154,84;0;152,72;3,00E-10;156,96;0;156,96;1,90E-09;154,84;2,00E-10;154,84;5,20E-09;154,84;5,72E-08;154,84;1,1554E-06;154,84;0;154,84;0;154,84;1,10E-09;154,84;3,65E-07;152,72;8,27E-08;136,96;0
99,44;0;115,12;0;120,8;0;129,72;4,36E-07;121,88;0;121,88;0;99,44;4,00E-10;115,12;0,000000002;120,8;0,000000002;128,64;5,00E-10;120,8;0;120,8;0;132,4;0;143,76;0;137,28;0;137,28;0;139,44;0;135,12;0;127;0;141,6;0;137,28;0;137,28;0;135,12;0;157,28;0;157,28;1,00E-10;155,12;5,10E-09;155,12;1,08E-08;155,12;1,09E-06;137,28;0;157,28;0;155,12;0;152,96;5,00E-10;157,28;1,00E-10;157,28;0,000000004;155,12;5,00E-10;155,12;9,70E-09;155,12;0,000000104;155,12;2,0165E-06;155,12;0;155,12;1,00E-10;155,12;2,10E-09;155,12;6,56E-07;152,96;1,38E-07;137,28;0
99,8;0;115,4;0;121;0;129,9;7,26E-07;122,1;0;122,1;0;99,8;0,000000003;115,4;6,50E-09;121;4,20E-09;128,8;9,00E-10;121;0;121;0;133;0;144,2;0;137,6;0;137,6;0;139,8;0;135,4;0;127,5;0;142;1,00E-10;137,6;0;137,6;0;135,4;0;157,6;0;157,6;2,00E-10;155,4;9,50E-09;155,4;1,96E-08;155,4;1,90E-06;137,6;0;157,6;0;155,4;0;153,2;9,00E-10;157,6;1,00E-10;157,6;8,10E-09;155,4;9,00E-10;155,4;1,78E-08;155,4;1,87E-07;155,4;3,4873E-06;155,4;0;155,4;1,00E-10;155,4;3,80E-09;155,4;1,17E-06;153,2;2,27E-07;137,6;0
100,16;0;115,68;1,00E-10;121,2;0;130,08;1,20E-06;122,32;0;122,32;0;100,16;0,000000019;115,68;1,99E-08;121,2;8,50E-09;128,96;1,50E-09;121,2;0;121,2;0;133,6;0;144,64;0;137,92;0;137,92;0;140,16;0;135,68;0;128;0;142,4;3,00E-10;137,92;0;137,92;0;135,68;0;157,92;0;157,92;3,00E-10;155,68;1,72E-08;155,68;3,52E-08;155,68;3,27E-06;137,92;0;157,92;0;155,68;1,00E-10;153,44;1,60E-09;157,92;3,00E-10;157,92;1,63E-08;155,68;1,70E-09;155,68;3,25E-08;155,68;3,35E-07;155,68;5,9768E-06;155,68;0;155,68;3,00E-10;155,68;6,90E-09;155,68;2,06E-06;153,44;3,73E-07;137,92;0
100,52;0;115,96;4,00E-10;121,4;0;130,26;1,97E-06;122,54;0;122,54;0;100,52;1,10E-07;115,96;5,98E-08;121,4;1,69E-08;129,12;2,50E-09;121,4;0;121,4;0;134,2;0;145,08;2,00E-10;138,24;0;138,24;0;140,52;0;135,96;0;128,5;0;142,8;8,00E-10;138,24;0;138,24;0;135,96;0;158,24;0;158,24;7,00E-10;155,96;3,11E-08;155,96;6,28E-08;155,96;5,59E-06;138,24;0;158,24;0;155,96;1,00E-10;153,68;2,70E-09;158,24;6,00E-10;158,24;3,24E-08;155,96;3,10E-09;155,96;5,88E-08;155,96;5,92E-07;155,96;1,01525E-05;155,96;0;155,96;5,00E-10;155,96;1,25E-08;155,96;3,60E-06;153,68;6,07E-07;138,24;0
100,88;0;116,24;1,20E-09;121,6;0;130,44;3,20E-06;122,76;0;122,76;0;100,88;5,93E-07;116,24;1,74E-07;121,6;3,34E-08;129,28;4,10E-09;121,6;0;121,6;0;134,8;0;145,52;5,00E-10;138,56;0;138,56;0;140,88;0;136,24;0;129;0;143,2;2,30E-09;138,56;0;138,56;0;136,24;0;158,56;0;158,56;1,40E-09;156,24;5,56E-08;156,24;1,11E-07;156,24;9,44E-06;138,56;0;158,56;0;156,24;2,00E-10;153,92;4,70E-09;158,56;1,20E-09;158,56;6,36E-08;156,24;5,70E-09;156,24;1,06E-07;156,24;0,000001039;156,24;1,70936E-05;156,24;0;156,24;9,00E-10;156,24;2,22E-08;156,24;6,23E-06;153,92;9,82E-07;138,56;0
101,24;0;116,52;3,80E-09;121,8;0;130,62;5,18E-06;122,98;0;122,98;0;101,24;2,95E-06;116,52;4,95E-07;121,8;6,52E-08;129,44;6,70E-09;121,8;0;121,8;0;135,4;0;145,96;1,70E-09;138,88;0;138,88;0;141,24;0;136,52;0;129,5;0;143,6;6,60E-09;138,88;0;138,88;0;136,52;0;158,88;0;158,88;2,80E-09;156,52;9,85E-08;156,52;1,94E-07;156,52;1,58E-05;138,88;0;158,88;0;156,52;4,00E-10;154,16;7,90E-09;158,88;2,50E-09;158,88;1,24E-07;156,52;1,05E-08;156,52;1,87E-07;156,52;0,000001807;156,52;2,85295E-05;156,52;0;156,52;1,70E-09;156,52;3,94E-08;156,52;1,07E-05;154,16;1,58E-06;138,88;0
101,6;0;116,8;1,13E-08;122;0;130,8;8,30E-06;123,2;0;123,2;0;101,6;1,36E-05;116,8;0,000001365;122;1,26E-07;129,6;0,000000011;122;0;122;0;136;0;146,4;5,20E-09;139,2;0;139,2;0;141,6;0;136,8;0;130;0;144;1,82E-08;139,2;0;139,2;0;136,8;0;159,2;0;159,2;5,50E-09;156,8;0,000000173;156,8;3,36E-07;156,8;2,63E-05;139,2;0;159,2;0;156,8;8,00E-10;154,4;1,34E-08;159,2;4,90E-09;159,2;2,38E-07;156,8;1,92E-08;156,8;0,00000033;156,8;3,12E-06;156,8;4,72051E-05;156,8;0;156,8;3,10E-09;156,8;0,000000069;156,8;1,82E-05;154,4;2,52E-06;139,2;0
101,96;0;117,08;3,26E-08;122,2;0;130,98;1,32E-05;123,42;0;123,42;1,00E-10;101,96;5,78E-05;117,08;0,000003665;122,2;2,40E-07;129,76;1,77E-08;122,2;0;122,2;0;136,6;0;146,84;1,57E-08;139,52;0;139,52;0;141,96;0;137,08;0;130,5;0;144,4;4,94E-08;139,52;0;139,52;0;137,08;0;159,52;0;159,52;1,07E-08;157,08;3,01E-07;157,08;5,79E-07;157,08;4,33E-05;139,52;0;159,52;0;157,08;1,50E-09;154,64;2,25E-08;159,52;9,60E-09;159,52;4,52E-07;157,08;3,45E-08;157,08;0,000000576;157,08;5,33E-06;157,08;7,74388E-05;157,08;0;157,08;5,70E-09;157,08;0,00000012;157,08;3,07E-05;154,64;3,99E-06;139,52;0
102,32;0;117,36;9,19E-08;122,4;0;131,16;2,09E-05;123,64;0;123,64;1,00E-10;102,32;0,000229094;117,36;9,58E-06;122,4;4,52E-07;129,92;2,85E-08;122,4;0;122,4;0;137,2;0;147,28;0,000000046;139,84;0;139,84;0;142,32;0;137,36;0;131;0;144,8;1,30E-07;139,84;0;139,84;0;137,36;0;159,84;0;159,84;2,05E-08;157,36;5,20E-07;157,36;9,86E-07;157,36;7,08E-05;139,84;0;159,84;0;157,36;2,70E-09;154,88;3,74E-08;159,84;1,86E-08;159,84;8,49E-07;157,36;6,17E-08;157,36;9,97E-07;157,36;9,03E-06;157,36;0,000125962;157,36;1,00E-10;157,36;1,03E-08;157,36;2,07E-07;157,36;0,000051257;154,88;6,28E-06;139,84;0
102,68;0;117,64;2,52E-07;122,6;0;131,34;3,29E-05;123,86;0;123,86;3,00E-10;102,68;0,000844315;117,64;2,44E-05;122,6;8,42E-07;130,08;4,56E-08;122,6;0;122,6;0;137,8;0;147,72;1,31E-07;140,16;0;140,16;0;142,68;0;137,64;0;131,5;0;145,2;3,36E-07;140,16;0;140,16;0;137,64;0;160,16;0;160,16;0,000000039;157,64;8,90E-07;157,64;1,67E-06;157,64;0,000114572;140,16;0;160,16;0;157,64;4,90E-09;155,12;6,19E-08;160,16;3,56E-08;160,16;1,58E-06;157,64;1,09E-07;157,64;1,71E-06;157,64;1,52E-05;157,64;0,000203175;157,64;1,00E-10;157,64;1,83E-08;157,64;3,54E-07;157,64;8,50E-05;155,12;9,83E-06;140,16;0
103,04;0;117,92;6,74E-07;122,8;0;131,52;5,13E-05;124,08;0;124,08;6,00E-10;103,04;0,002898373;117,92;6,05E-05;122,8;1,55E-06;130,24;7,24E-08;122,8;0;122,8;0;138,4;0;148,16;3,62E-07;140,48;0;140,48;0;143,04;0;137,92;0;132;0;145,6;8,44E-07;140,48;0;140,48;0;137,92;0;160,48;0;160,48;7,34E-08;157,92;1,51E-06;157,92;2,79E-06;157,92;0,000183971;140,48;0;160,48;0;157,92;8,90E-09;155,36;1,02E-07;160,48;6,76E-08;160,48;2,90E-06;157,92;1,92E-07;157,92;2,91E-06;157,92;2,53E-05;157,92;0,000325003;157,92;3,00E-10;157,92;3,24E-08;157,92;5,99E-07;157,92;0,000139653;155,36;1,53E-05;140,48;0
103,4;0;118,2;1,76E-06;123;0;131,7;7,95E-05;124,3;0;124,3;1,40E-09;103,4;0,009280378;118,2;0,000146117;123;2,82E-06;130,4;1,14E-07;123;0;123;0;139;0;148,6;9,75E-07;140,8;0;140,8;0;143,4;0;138,2;0;132,5;0;146;2,07E-06;140,8;0;140,8;0;138,2;0;160,8;0;160,8;1,37E-07;158,2;2,54E-06;158,2;4,64E-06;158,2;0,000292956;140,8;0;160,8;0;158,2;1,58E-08;155,6;1,66E-07;160,8;1,27E-07;160,8;5,29E-06;158,2;3,34E-07;158,2;4,90E-06;158,2;4,18E-05;158,2;0,000515616;158,2;5,00E-10;158,2;5,69E-08;158,2;1,01E-06;158,2;0,000227622;155,6;2,36E-05;140,8;0
103,76;2,00E-10;118,48;4,47E-06;123,2;0;131,88;0,000122376;124,52;0;124,52;0,000000003;103,76;0,027754189;118,48;0,000344205;123,2;5,08E-06;130,56;1,80E-07;123,2;0;123,2;0;139,6;0;149,04;2,55E-06;141,12;0;141,12;0;143,76;0;138,48;0;133;0;146,4;4,97E-06;141,12;0;141,12;0;138,48;0;161,12;0;161,12;0,000000252;158,48;0,000004239;158,48;7,65E-06;158,48;0,000462669;141,12;0;161,12;0;158,48;0,000000028;155,84;2,69E-07;161,12;0,000000236;161,12;9,53E-06;158,48;5,76E-07;158,48;8,20E-06;158,48;6,85E-05;158,48;0,000811379;158,48;8,00E-10;158,48;0,000000099;158,48;1,68E-06;158,48;0,000367931;155,84;3,62E-05;141,12;0
104,12;9,00E-10;118,76;0,000011068;123,4;0;132,06;0,000187062;124,74;0;124,74;6,40E-09;104,12;0,077628406;118,76;0,000790691;123,4;9,04E-06;130,72;2,80E-07;123,4;0;123,4;0;140,2;0;149,48;6,52E-06;141,44;0;141,44;0;144,12;0;138,76;0;133,5;0;146,8;1,16E-05;141,44;1,00E-10;141,44;0;138,76;1,00E-10;161,44;0;161,44;4,60E-07;158,76;7,01E-06;158,76;1,25E-05;158,76;0,000724754;141,44;0;161,44;0;158,76;4,93E-08;156,08;4,33E-07;161,44;4,34E-07;161,44;1,70E-05;158,76;0,000000986;158,76;1,36E-05;158,76;0,00011143;158,76;0,001266534;158,76;1,50E-09;158,76;1,71E-07;158,76;0,00000277;158,76;0,000589852;156,08;5,52E-05;141,44;0
104,48;5,30E-09;119,04;2,68E-05;123,6;0;132,24;0,000284024;124,96;0;124,96;1,34E-08;104,48;0,203333149;119,04;0,001771794;123,6;1,59E-05;130,88;4,35E-07;123,6;0;123,6;0;140,8;0;149,92;1,62E-05;141,76;0;141,76;0;144,48;0;139,04;0;134;0;147,2;2,66E-05;141,76;3,00E-10;141,76;1,00E-10;139,04;2,00E-10;161,76;0;161,76;8,30E-07;159,04;1,15E-05;159,04;0,000020285;159,04;0,001126153;141,76;0;161,76;0;159,04;8,59E-08;156,32;6,92E-07;161,76;7,91E-07;161,76;0,000029976;159,04;1,67E-06;159,04;2,23E-05;159,04;0,000179761;159,04;0,001961285;159,04;2,60E-09;159,04;2,92E-07;159,04;4,54E-06;159,04;0,000937946;156,32;8,35E-05;141,76;0
104,84;2,79E-08;119,32;6,31E-05;123,8;0;132,42;0,000428377;125,18;0;125,18;2,81E-08;104,84;0,499396985;119,32;0,003874158;123,8;2,77E-05;131,04;6,71E-07;123,8;0;123,8;0;141,4;0;150,36;3,92E-05;142,08;0;142,08;0;144,84;0;139,32;0;134,5;0;147,6;5,96E-05;142,08;7,00E-10;142,08;2,00E-10;139,32;5,00E-10;162,08;0;162,08;1,48E-06;159,32;1,87E-05;159,32;3,26E-05;159,32;0,001735898;142,08;0;162,08;0;159,32;1,49E-07;156,56;1,10E-06;162,08;1,43E-06;162,08;5,24E-05;159,32;2,82E-06;159,32;3,64E-05;159,32;0,000287692;159,32;0,003013221;159,32;4,70E-09;159,32;4,96E-07;159,32;7,38E-06;159,32;0,001479465;156,56;0,000125753;142,08;0
105,2;1,38E-07;119,6;0,000145443;124;0;132,6;0,000641837;125,4;1,00E-10;125,4;5,79E-08;105,2;1,151536417;119,6;0,008268704;124;4,78E-05;131,2;1,03E-06;124;0;124;1,00E-10;142;0;150,8;9,27E-05;142,4;0;142,4;0;145,2;0;139,6;0;135;0;148;0,000130555;142,4;1,60E-09;142,4;5,00E-10;139,6;1,10E-09;162,4;0;162,4;2,62E-06;159,6;3,02E-05;159,6;5,21E-05;159,6;0,002654641;142,4;0;162,4;0;159,6;0,000000255;156,8;1,74E-06;162,4;2,55E-06;162,4;9,06E-05;159,6;4,70E-06;159,6;5,90E-05;159,6;0,00045681;159,6;0,004593279;159,6;8,10E-09;159,6;8,34E-07;159,6;1,19E-05;159,6;0,002315035;156,8;0,000188126;142,4;0
105,56;0,000000639;119,88;0,000327229;124,2;0;132,78;0,00095537;125,62;2,00E-10;125,62;1,18E-07;105,56;2,495954611;119,88;0,01723179;124,2;8,14E-05;131,36;1,57E-06;124,2;0;124,2;2,00E-10;142,6;3,00E-10;151,24;0,00021364;142,72;0;142,72;0;145,56;0;139,88;0;135,5;0;148,4;0,000279625;142,72;3,50E-09;142,72;1,20E-09;139,88;2,30E-09;162,72;0;162,72;4,60E-06;159,88;4,84E-05;159,88;8,24E-05;159,88;0,004027874;142,72;0;162,72;0;159,88;4,34E-07;157,04;2,72E-06;162,72;0,000004499;162,72;0,000155138;159,88;7,78E-06;159,88;9,46E-05;159,88;0,000719698;159,88;0,006947864;159,88;1,41E-08;159,88;1,39E-06;159,88;1,91E-05;159,88;0,00359393;157,04;0,000279714;142,72;0
105,92;2,77E-06;120,16;0,000719298;124,4;1,00E-10;132,96;0,001412831;125,84;5,00E-10;125,84;0,000000237;105,92;5,091503915;120,16;0,03507447;124,4;0,000137247;131,52;2,38E-06;124,4;0;124,4;4,00E-10;143,2;1,40E-09;151,68;0,000480382;143,04;0;143,04;0;145,92;0;140,16;0;136;0;148,8;0,000586144;143,04;7,90E-09;143,04;2,80E-09;140,16;4,80E-09;163,04;0;163,04;7,98E-06;160,16;7,70E-05;160,16;0,000129466;160,16;0,006064121;143,04;0;163,04;0;160,16;7,33E-07;157,28;4,25E-06;163,04;7,88E-06;163,04;0,000263096;160,16;1,28E-05;160,16;0,000150609;160,16;0,00112513;160,16;0,010429207;160,16;2,43E-08;160,16;2,30E-06;160,16;3,02E-05;160,16;0,005535715;157,28;0,000413367;143,04;0
106,28;1,12E-05;120,44;0,001545318;124,6;2,00E-10;133,14;0,002075881;126,06;0,000000001;126,06;4,70E-07;106,28;9,786327679;120,44;0,069751399;124,6;0,000229022;131,68;3,60E-06;124,6;0;124,6;9,00E-10;143,8;0,000000007;152,12;0,00105444;143,36;0;143,36;0;146,28;1,00E-10;140,44;0;136,5;0;149,2;0,001202857;143,36;1,74E-08;143,36;6,30E-09;140,44;9,90E-09;163,36;0;163,36;0,000013706;160,44;0,000121353;160,44;0,00020179;160,44;0,009059725;143,36;0;163,36;0;160,44;1,23E-06;157,52;6,58E-06;163,36;1,37E-05;163,36;0,00044187;160,44;2,08E-05;160,44;0,000237878;160,44;0,00174552;160,44;0,015536644;160,44;4,16E-08;160,44;3,78E-06;160,44;4,77E-05;160,44;0,008460628;157,52;0,000607211;143,36;0
106,64;4,28E-05;120,72;0,003245871;124,8;4,00E-10;133,32;0,003030615;126,28;2,20E-09;126,28;9,22E-07;106,64;17,74449478;120,72;0,135564918;124,8;0,000378191;131,84;5,40E-06;124,8;0;124,8;1,80E-09;144,4;3,29E-08;152,56;0,002260223;143,68;0;143,68;0;146,64;1,00E-10;140,72;0;137;0;149,6;0,00241737;143,68;3,75E-08;143,68;0,000000014;140,72;2,03E-08;163,68;0;163,68;2,33E-05;160,72;0,000189842;160,72;0,000312115;160,72;0,013432295;143,68;0;163,68;0;160,72;2,05E-06;157,76;0,000010131;163,68;2,34E-05;163,68;0,000735024;160,72;3,37E-05;160,72;0,000372787;160,72;0,002687499;160,72;0,022972241;160,72;7,05E-08;160,72;6,16E-06;160,72;7,45E-05;160,72;0,012831829;157,76;0,000886642;143,68;0
107;0,000153458;121;0,006668065;125;7,00E-10;133,5;0,004396401;126,5;4,70E-09;126,5;1,78E-06;107;30,38631841;121;0,257575248;125;0,000618087;132;8,06E-06;125;0;125;3,60E-09;145;1,45E-07;153;0,004732992;144;0;144;0;147;4,00E-10;141;1,00E-10;137,5;0;150;0,004759127;144;7,97E-08;144;3,06E-08;141;4,09E-08;164;0;164;3,93E-05;161;0,000294706;161;0,000479102;161;0,019765426;144;0;164;0;161;3,38E-06;158;1,55E-05;164;3,99E-05;164;0,001211104;161;5,40E-05;161;0,000579703;161;0,004106801;161;0,03371505;161;1,19E-07;161;9,96E-06;161;0,000115589;161;0,019313618;158;0,001287023;144;0
107,36;0,000517376;121,28;0,013402125;125,2;1,40E-09;133,68;0,006337588;126,72;9,70E-09;126,72;3,41E-06;107,36;49,19966333;121,28;0,478576685;125,2;0,00099984;132,16;0,000011962;125,2;0;125,2;7,20E-09;145,6;0,000000607;153,44;0,00968576;144,32;0;144,32;0;147,36;9,00E-10;141,28;2,00E-10;138;0;150,4;0,00918121;144,32;1,67E-07;144,32;6,56E-08;141,28;8,14E-08;164,32;1,00E-10;164,32;6,56E-05;161,28;0,000454018;161,28;0,00072992;161,28;0,0288679;144,32;0;164,32;0;161,28;5,53E-06;158,24;2,36E-05;164,32;0,000067188;164,32;0,001976866;161,28;8,60E-05;161,28;0,000894581;161,28;0,006229048;161,28;0,049119322;161,28;1,98E-07;161,28;1,60E-05;161,28;0,000178005;161,28;0,028850918;158,24;0,001857277;144,32;0
107,72;0,001643501;121,56;0,026363432;125,4;2,80E-09;133,86;0,009078891;126,94;0,00000002;126,94;6,44E-06;107,72;75,4087108;121,56;0,869793421;125,4;0,001601014;132,32;1,77E-05;125,4;0;125,4;1,43E-08;146,2;2,40E-06;153,88;0,019377626;144,64;0;144,64;0;147,72;2,20E-09;141,56;4,00E-10;138,5;0;150,8;0,017361718;144,64;3,44E-07;144,64;1,39E-07;141,56;1,60E-07;164,64;2,00E-10;164,64;0,000108599;161,56;0,000694188;161,56;0,001103792;161,56;0,041851345;144,64;0;164,64;1,00E-10;161,56;0,000009001;158,48;3,57E-05;164,64;0,00011217;164,64;0,003196924;161,56;0,000135881;161,56;0,001370051;161,56;0,009378489;161,56;0,07104322;161,56;3,29E-07;161,56;2,54E-05;161,56;0,000272097;161,56;0,042776769;158,48;0,002664668;144,64;0
108,08;0,004925081;121,84;0,050772979;125,6;5,40E-09;134,04;0,01292544;127,16;4,08E-08;127,16;1,20E-05;108,08;109,5427665;121,84;1,546759769;125,6;0,002537952;132,48;2,59E-05;125,6;0;125,6;2,81E-08;146,8;9,02E-06;154,32;0,037913114;144,96;0;144,96;0;148,08;5,20E-09;141,84;8,00E-10;139;0;151,2;0,032191096;144,96;6,97E-07;144,96;2,88E-07;141,84;3,10E-07;164,96;3,00E-10;164,96;0,000178014;161,84;0,001053497;161,84;0,001656901;161,84;0,060231087;144,96;0;164,96;1,00E-10;161,84;1,45E-05;158,72;5,36E-05;164,96;0,000185559;164,96;0,005122586;161,84;0,000213023;161,84;0,002082517;161,84;0,014017392;161,84;0,102015938;161,84;5,41E-07;161,84;0,000040171;161,84;0,00041288;161,84;0,062956396;158,72;0,003801094;144,96;0
