Wavelengt [nm],s1.4,s2.4,s3.4,s4.4,s5.4,s6.4,s7.4
823.4,-3.345365284217817e-24,-1.8585362690098983e-25,-1.3009753883069288e-24,-1.8585362690098984e-24,2.044389895910888e-24,-1.4868290152079186e-24,7.434145076039593e-25
823.5,-3.717072538019797e-24,-5.575608807029694e-25,-1.3009753883069288e-24,-1.8585362690098984e-24,2.044389895910888e-24,-1.6726826421089084e-24,7.434145076039593e-25
823.6,-3.159511657316827e-24,-9.292681345049492e-25,-1.1151217614059388e-24,-2.044389895910888e-24,2.2302435228118777e-24,-1.6726826421089084e-24,1.4868290152079186e-24
823.7,-3.5312189111188065e-24,-1.1151217614059388e-24,-7.434145076039593e-25,-1.8585362690098984e-24,1.8585362690098984e-24,-1.4868290152079186e-24,1.4868290152079186e-24
823.8,-3.345365284217817e-24,-7.434145076039593e-25,-7.434145076039593e-25,-1.6726826421089084e-24,1.6726826421089084e-24,-1.3009753883069288e-24,1.1151217614059388e-24
823.9,-3.345365284217817e-24,-7.434145076039593e-25,-1.8585362690098983e-25,-1.6726826421089084e-24,1.6726826421089084e-24,-1.3009753883069288e-24,1.1151217614059388e-24
824.0,-3.717072538019797e-24,-7.434145076039593e-25,-3.7170725380197966e-25,-1.8585362690098984e-24,1.4868290152079186e-24,-1.1151217614059388e-24,9.292681345049492e-25
824.1,-3.5312189111188065e-24,-7.434145076039593e-25,-5.575608807029694e-25,-1.8585362690098984e-24,1.6726826421089084e-24,-1.4868290152079186e-24,9.292681345049492e-25
824.2,-3.5312189111188065e-24,-5.575608807029694e-25,-3.7170725380197966e-25,-1.6726826421089084e-24,1.6726826421089084e-24,-1.4868290152079186e-24,1.1151217614059388e-24
824.3,-3.5312189111188065e-24,-3.7170725380197966e-25,-7.434145076039593e-25,-1.4868290152079186e-24,1.4868290152079186e-24,-1.1151217614059388e-24,1.1151217614059388e-24
824.4,-3.159511657316827e-24,0.0,-5.575608807029694e-25,-1.3009753883069288e-24,1.4868290152079186e-24,-1.3009753883069288e-24,1.3009753883069288e-24
824.5,-2.7878044035148473e-24,0.0,-5.575608807029694e-25,-1.3009753883069288e-24,1.6726826421089084e-24,-1.1151217614059388e-24,1.3009753883069288e-24
824.6,-2.7878044035148473e-24,-5.575608807029694e-25,-5.575608807029694e-25,-1.4868290152079186e-24,1.8585362690098984e-24,-1.1151217614059388e-24,1.3009753883069288e-24
824.7,-2.6019507766138577e-24,-7.434145076039593e-25,-5.575608807029694e-25,-1.4868290152079186e-24,2.044389895910888e-24,-1.1151217614059388e-24,1.4868290152079186e-24
824.8,-2.9736580304158373e-24,-9.292681345049492e-25,-7.434145076039593e-25,-1.4868290152079186e-24,1.8585362690098984e-24,-1.4868290152079186e-24,1.1151217614059388e-24
824.9,-3.159511657316827e-24,-1.8585362690098983e-25,-7.434145076039593e-25,-1.1151217614059388e-24,1.6726826421089084e-24,-1.1151217614059388e-24,1.1151217614059388e-24
825.0,-2.6019507766138577e-24,-1.8585362690098983e-25,-3.7170725380197966e-25,-1.4868290152079186e-24,2.044389895910888e-24,-1.3009753883069288e-24,1.1151217614059388e-24
825.1,-2.7878044035148473e-24,1.8585362690098983e-25,-1.8585362690098983e-25,-1.3009753883069288e-24,2.2302435228118777e-24,-1.1151217614059388e-24,1.1151217614059388e-24
825.2,-2.7878044035148473e-24,3.7170725380197966e-25,0.0,-1.3009753883069288e-24,2.2302435228118777e-24,-9.292681345049492e-25,1.3009753883069288e-24
825.3,-3.159511657316827e-24,0.0,-3.7170725380197966e-25,-2.044389895910888e-24,2.044389895910888e-24,-1.3009753883069288e-24,1.1151217614059388e-24
825.4,-3.345365284217817e-24,3.7170725380197966e-25,-3.7170725380197966e-25,-2.2302435228118777e-24,1.6726826421089084e-24,-1.1151217614059388e-24,1.3009753883069288e-24
825.5,-3.159511657316827e-24,1.8585362690098983e-25,-5.575608807029694e-25,-2.044389895910888e-24,1.4868290152079186e-24,-1.3009753883069288e-24,1.1151217614059388e-24
825.6,-3.345365284217817e-24,0.0,-9.292681345049492e-25,-1.8585362690098984e-24,1.1151217614059388e-24,-1.1151217614059388e-24,5.575608807029694e-25
825.7,-3.345365284217817e-24,1.8585362690098983e-25,-1.3009753883069288e-24,-1.8585362690098984e-24,9.292681345049492e-25,-7.434145076039593e-25,5.575608807029694e-25
825.8,-3.5312189111188065e-24,-3.7170725380197966e-25,-1.3009753883069288e-24,-1.8585362690098984e-24,9.292681345049492e-25,-1.1151217614059388e-24,3.7170725380197966e-25
825.9,-3.5312189111188065e-24,-3.7170725380197966e-25,-1.1151217614059388e-24,-2.044389895910888e-24,7.434145076039593e-25,-1.3009753883069288e-24,3.7170725380197966e-25
826.0,-3.5312189111188065e-24,-3.7170725380197966e-25,-7.434145076039593e-25,-1.8585362690098984e-24,7.434145076039593e-25,-1.1151217614059388e-24,7.434145076039593e-25
826.1,-3.717072538019797e-24,-7.434145076039593e-25,-7.434145076039593e-25,-1.8585362690098984e-24,7.434145076039593e-25,-1.4868290152079186e-24,7.434145076039593e-25
826.2,-3.717072538019797e-24,-7.434145076039593e-25,-9.292681345049492e-25,-1.8585362690098984e-24,7.434145076039593e-25,-1.4868290152079186e-24,5.575608807029694e-25
826.3,-3.717072538019797e-24,-1.1151217614059388e-24,-1.1151217614059388e-24,-2.044389895910888e-24,5.575608807029694e-25,-2.044389895910888e-24,1.8585362690098983e-25
826.4,-3.902926164920786e-24,-1.1151217614059388e-24,-1.4868290152079186e-24,-2.4160971497128677e-24,7.434145076039593e-25,-2.2302435228118777e-24,0.0
826.5,-3.902926164920786e-24,-1.1151217614059388e-24,-1.3009753883069288e-24,-2.2302435228118777e-24,9.292681345049492e-25,-2.044389895910888e-24,1.8585362690098983e-25
826.6,-4.088779791821776e-24,-1.3009753883069288e-24,-1.1151217614059388e-24,-2.4160971497128677e-24,9.292681345049492e-25,-1.8585362690098984e-24,5.575608807029694e-25
826.7,-4.088779791821776e-24,-1.1151217614059388e-24,-1.3009753883069288e-24,-2.044389895910888e-24,1.1151217614059388e-24,-1.3009753883069288e-24,5.575608807029694e-25
826.8,-4.460487045623755e-24,-9.292681345049492e-25,-1.8585362690098984e-24,-2.2302435228118777e-24,7.434145076039593e-25,-1.3009753883069288e-24,3.7170725380197966e-25
826.9,-4.460487045623755e-24,-5.575608807029694e-25,-1.8585362690098984e-24,-2.4160971497128677e-24,7.434145076039593e-25,-1.3009753883069288e-24,1.8585362690098983e-25
827.0,-4.274633418722766e-24,-5.575608807029694e-25,-1.6726826421089084e-24,-2.2302435228118777e-24,9.292681345049492e-25,-1.6726826421089084e-24,3.7170725380197966e-25
827.1,-4.088779791821776e-24,-7.434145076039593e-25,-1.4868290152079186e-24,-2.6019507766138577e-24,1.1151217614059388e-24,-2.044389895910888e-24,5.575608807029694e-25
827.2,-3.902926164920786e-24,-7.434145076039593e-25,-1.1151217614059388e-24,-2.4160971497128677e-24,1.6726826421089084e-24,-2.2302435228118777e-24,9.292681345049492e-25
827.3,-4.274633418722766e-24,-7.434145076039593e-25,-1.1151217614059388e-24,-2.4160971497128677e-24,1.6726826421089084e-24,-2.4160971497128677e-24,7.434145076039593e-25
827.4,-4.460487045623755e-24,-5.575608807029694e-25,-1.3009753883069288e-24,-2.4160971497128677e-24,1.4868290152079186e-24,-2.4160971497128677e-24,5.575608807029694e-25
827.5,-4.832194299425735e-24,-9.292681345049492e-25,-1.6726826421089084e-24,-2.4160971497128677e-24,1.3009753883069288e-24,-2.2302435228118777e-24,3.7170725380197966e-25
827.6,-4.832194299425735e-24,-7.434145076039593e-25,-1.8585362690098984e-24,-2.6019507766138577e-24,9.292681345049492e-25,-1.8585362690098984e-24,5.575608807029694e-25
827.7,-4.274633418722766e-24,-1.3009753883069288e-24,-1.4868290152079186e-24,-2.6019507766138577e-24,9.292681345049492e-25,-1.8585362690098984e-24,7.434145076039593e-25
827.8,-4.088779791821776e-24,-1.3009753883069288e-24,-1.3009753883069288e-24,-2.7878044035148473e-24,9.292681345049492e-25,-1.8585362690098984e-24,9.292681345049492e-25
827.9,-3.717072538019797e-24,-1.4868290152079186e-24,-1.3009753883069288e-24,-2.7878044035148473e-24,9.292681345049492e-25,-1.6726826421089084e-24,9.292681345049492e-25
828.0,-3.5312189111188065e-24,-1.6726826421089084e-24,-9.292681345049492e-25,-2.6019507766138577e-24,1.1151217614059388e-24,-2.044389895910888e-24,5.575608807029694e-25
828.1,-3.902926164920786e-24,-1.1151217614059388e-24,-9.292681345049492e-25,-2.2302435228118777e-24,9.292681345049492e-25,-1.6726826421089084e-24,3.7170725380197966e-25
828.2,-3.902926164920786e-24,-5.575608807029694e-25,-1.3009753883069288e-24,-2.044389895910888e-24,7.434145076039593e-25,-1.4868290152079186e-24,1.8585362690098983e-25
828.3,-4.460487045623755e-24,-3.7170725380197966e-25,-1.6726826421089084e-24,-2.2302435228118777e-24,3.7170725380197966e-25,-1.4868290152079186e-24,1.8585362690098983e-25
828.4,-4.460487045623755e-24,-5.575608807029694e-25,-1.6726826421089084e-24,-2.6019507766138577e-24,1.8585362690098983e-25,-1.6726826421089084e-24,3.7170725380197966e-25
828.5,-4.460487045623755e-24,-7.434145076039593e-25,-1.6726826421089084e-24,-2.6019507766138577e-24,3.7170725380197966e-25,-2.044389895910888e-24,5.575608807029694e-25
828.6,-4.646340672524746e-24,-9.292681345049492e-25,-1.8585362690098984e-24,-2.6019507766138577e-24,1.8585362690098983e-25,-2.2302435228118777e-24,1.8585362690098983e-25
828.7,-4.460487045623755e-24,-7.434145076039593e-25,-1.4868290152079186e-24,-2.2302435228118777e-24,7.434145076039593e-25,-2.2302435228118777e-24,3.7170725380197966e-25
828.8,-4.460487045623755e-24,-9.292681345049492e-25,-1.6726826421089084e-24,-2.6019507766138577e-24,1.1151217614059388e-24,-2.2302435228118777e-24,7.434145076039593e-25
828.9,-4.460487045623755e-24,-1.1151217614059388e-24,-1.6726826421089084e-24,-2.2302435228118777e-24,1.3009753883069288e-24,-1.8585362690098984e-24,5.575608807029694e-25
829.0,-4.088779791821776e-24,-1.1151217614059388e-24,-1.3009753883069288e-24,-2.6019507766138577e-24,1.4868290152079186e-24,-2.044389895910888e-24,9.292681345049492e-25
829.1,-3.902926164920786e-24,-1.6726826421089084e-24,-9.292681345049492e-25,-2.7878044035148473e-24,1.6726826421089084e-24,-2.6019507766138577e-24,1.1151217614059388e-24
829.2,-3.902926164920786e-24,-1.4868290152079186e-24,-1.1151217614059388e-24,-2.6019507766138577e-24,1.4868290152079186e-24,-2.6019507766138577e-24,7.434145076039593e-25
829.3,-3.902926164920786e-24,-1.3009753883069288e-24,-1.3009753883069288e-24,-2.7878044035148473e-24,1.1151217614059388e-24,-2.7878044035148473e-24,5.575608807029694e-25
829.4,-4.460487045623755e-24,-1.6726826421089084e-24,-1.4868290152079186e-24,-2.4160971497128677e-24,1.1151217614059388e-24,-2.7878044035148473e-24,1.8585362690098983e-25
829.5,-4.646340672524746e-24,-1.4868290152079186e-24,-2.2302435228118777e-24,-2.6019507766138577e-24,5.575608807029694e-25,-2.4160971497128677e-24,0.0
829.6,-4.832194299425735e-24,-1.3009753883069288e-24,-2.2302435228118777e-24,-2.6019507766138577e-24,7.434145076039593e-25,-2.2302435228118777e-24,0.0
829.7,-5.018047926326726e-24,-1.6726826421089084e-24,-2.2302435228118777e-24,-2.7878044035148473e-24,9.292681345049492e-25,-2.4160971497128677e-24,1.8585362690098983e-25
829.8,-5.203901553227715e-24,-1.4868290152079186e-24,-2.2302435228118777e-24,-3.345365284217817e-24,9.292681345049492e-25,-2.4160971497128677e-24,0.0
829.9,-4.832194299425735e-24,-1.4868290152079186e-24,-1.8585362690098984e-24,-3.159511657316827e-24,1.1151217614059388e-24,-2.4160971497128677e-24,1.8585362690098983e-25
830.0,-4.832194299425735e-24,-1.6726826421089084e-24,-1.6726826421089084e-24,-3.159511657316827e-24,1.3009753883069288e-24,-2.7878044035148473e-24,1.8585362690098983e-25
830.1,-5.018047926326726e-24,-1.6726826421089084e-24,-2.044389895910888e-24,-2.6019507766138577e-24,9.292681345049492e-25,-2.7878044035148473e-24,0.0
830.2,-4.832194299425735e-24,-1.8585362690098984e-24,-2.044389895910888e-24,-2.9736580304158373e-24,9.292681345049492e-25,-2.9736580304158373e-24,0.0
830.3,-5.203901553227715e-24,-2.2302435228118777e-24,-2.044389895910888e-24,-3.159511657316827e-24,5.575608807029694e-25,-3.159511657316827e-24,-3.7170725380197966e-25
830.4,-5.203901553227715e-24,-2.2302435228118777e-24,-2.7878044035148473e-24,-3.159511657316827e-24,-1.8585362690098983e-25,-3.159511657316827e-24,-5.575608807029694e-25
830.5,-5.203901553227715e-24,-2.2302435228118777e-24,-2.6019507766138577e-24,-3.345365284217817e-24,-1.8585362690098983e-25,-3.159511657316827e-24,-7.434145076039593e-25
830.6,-5.389755180128704e-24,-2.4160971497128677e-24,-2.9736580304158373e-24,-3.345365284217817e-24,-7.434145076039593e-25,-3.5312189111188065e-24,-5.575608807029694e-25
830.7,-5.203901553227715e-24,-2.044389895910888e-24,-2.7878044035148473e-24,-3.159511657316827e-24,-5.575608807029694e-25,-3.717072538019797e-24,-5.575608807029694e-25
830.8,-4.832194299425735e-24,-2.044389895910888e-24,-2.2302435228118777e-24,-3.345365284217817e-24,1.8585362690098983e-25,-3.902926164920786e-24,0.0
830.9,-5.018047926326726e-24,-2.044389895910888e-24,-2.044389895910888e-24,-3.345365284217817e-24,5.575608807029694e-25,-3.902926164920786e-24,0.0
831.0,-5.018047926326726e-24,-1.8585362690098984e-24,-1.6726826421089084e-24,-3.345365284217817e-24,9.292681345049492e-25,-3.5312189111188065e-24,-1.8585362690098983e-25
831.1,-4.832194299425735e-24,-1.4868290152079186e-24,-1.6726826421089084e-24,-3.159511657316827e-24,9.292681345049492e-25,-2.7878044035148473e-24,0.0
831.2,-5.018047926326726e-24,-1.4868290152079186e-24,-1.8585362690098984e-24,-2.7878044035148473e-24,5.575608807029694e-25,-2.4160971497128677e-24,-1.8585362690098983e-25
831.3,-5.203901553227715e-24,-1.1151217614059388e-24,-2.2302435228118777e-24,-2.4160971497128677e-24,1.8585362690098983e-25,-1.6726826421089084e-24,-3.7170725380197966e-25
831.4,-4.646340672524746e-24,-7.434145076039593e-25,-2.2302435228118777e-24,-1.6726826421089084e-24,5.575608807029694e-25,-1.4868290152079186e-24,0.0
831.5,-4.832194299425735e-24,-5.575608807029694e-25,-2.2302435228118777e-24,-1.6726826421089084e-24,3.7170725380197966e-25,-1.3009753883069288e-24,-3.7170725380197966e-25
831.6,-5.018047926326726e-24,-1.8585362690098983e-25,-2.044389895910888e-24,-1.6726826421089084e-24,3.7170725380197966e-25,-1.3009753883069288e-24,-3.7170725380197966e-25
831.7,-5.018047926326726e-24,-5.575608807029694e-25,-2.044389895910888e-24,-2.044389895910888e-24,1.8585362690098983e-25,-1.6726826421089084e-24,-5.575608807029694e-25
831.8,-5.389755180128704e-24,-7.434145076039593e-25,-1.6726826421089084e-24,-2.4160971497128677e-24,0.0,-2.044389895910888e-24,-5.575608807029694e-25
831.9,-5.203901553227715e-24,-1.1151217614059388e-24,-1.6726826421089084e-24,-2.7878044035148473e-24,3.7170725380197966e-25,-2.6019507766138577e-24,-1.8585362690098983e-25
832.0,-4.460487045623755e-24,-1.3009753883069288e-24,-1.3009753883069288e-24,-2.9736580304158373e-24,9.292681345049492e-25,-2.6019507766138577e-24,0.0
832.1,-4.460487045623755e-24,-1.1151217614059388e-24,-1.8585362690098984e-24,-2.6019507766138577e-24,1.1151217614059388e-24,-2.4160971497128677e-24,0.0
832.2,-4.460487045623755e-24,-9.292681345049492e-25,-2.044389895910888e-24,-2.4160971497128677e-24,1.3009753883069288e-24,-1.8585362690098984e-24,-3.7170725380197966e-25
832.3,-4.646340672524746e-24,-7.434145076039593e-25,-2.044389895910888e-24,-2.2302435228118777e-24,1.4868290152079186e-24,-1.8585362690098984e-24,0.0
832.4,-4.646340672524746e-24,-7.434145076039593e-25,-2.044389895910888e-24,-2.4160971497128677e-24,1.6726826421089084e-24,-1.6726826421089084e-24,-1.8585362690098983e-25
832.5,-4.460487045623755e-24,-7.434145076039593e-25,-2.044389895910888e-24,-2.6019507766138577e-24,1.3009753883069288e-24,-1.6726826421089084e-24,0.0
832.6,-4.274633418722766e-24,-7.434145076039593e-25,-1.8585362690098984e-24,-3.345365284217817e-24,1.3009753883069288e-24,-2.2302435228118777e-24,5.575608807029694e-25
832.7,-4.088779791821776e-24,-5.575608807029694e-25,-1.6726826421089084e-24,-3.345365284217817e-24,1.3009753883069288e-24,-1.8585362690098984e-24,5.575608807029694e-25
832.8,-4.460487045623755e-24,-9.292681345049492e-25,-2.2302435228118777e-24,-3.345365284217817e-24,7.434145076039593e-25,-2.2302435228118777e-24,3.7170725380197966e-25
832.9,-4.832194299425735e-24,-1.1151217614059388e-24,-2.4160971497128677e-24,-3.345365284217817e-24,5.575608807029694e-25,-2.4160971497128677e-24,1.8585362690098983e-25
833.0,-4.460487045623755e-24,-1.4868290152079186e-24,-2.2302435228118777e-24,-3.159511657316827e-24,5.575608807029694e-25,-2.6019507766138577e-24,1.8585362690098983e-25
833.1,-4.274633418722766e-24,-1.4868290152079186e-24,-2.4160971497128677e-24,-2.9736580304158373e-24,7.434145076039593e-25,-2.7878044035148473e-24,-1.8585362690098983e-25
833.2,-4.274633418722766e-24,-1.1151217614059388e-24,-2.2302435228118777e-24,-2.9736580304158373e-24,9.292681345049492e-25,-2.4160971497128677e-24,-1.8585362690098983e-25
833.3,-4.088779791821776e-24,-1.1151217614059388e-24,-2.044389895910888e-24,-2.6019507766138577e-24,9.292681345049492e-25,-2.2302435228118777e-24,0.0
833.4,-4.646340672524746e-24,-9.292681345049492e-25,-2.2302435228118777e-24,-2.6019507766138577e-24,9.292681345049492e-25,-2.4160971497128677e-24,-3.7170725380197966e-25
833.5,-4.646340672524746e-24,-5.575608807029694e-25,-2.044389895910888e-24,-2.2302435228118777e-24,9.292681345049492e-25,-1.8585362690098984e-24,-3.7170725380197966e-25
833.6,-4.646340672524746e-24,-7.434145076039593e-25,-1.8585362690098984e-24,-2.2302435228118777e-24,7.434145076039593e-25,-1.8585362690098984e-24,-5.575608807029694e-25
833.7,-4.646340672524746e-24,-9.292681345049492e-25,-1.8585362690098984e-24,-2.6019507766138577e-24,9.292681345049492e-25,-2.4160971497128677e-24,-5.575608807029694e-25
833.8,-4.460487045623755e-24,-9.292681345049492e-25,-1.6726826421089084e-24,-2.2302435228118777e-24,7.434145076039593e-25,-2.2302435228118777e-24,-5.575608807029694e-25
833.9,-4.832194299425735e-24,-1.4868290152079186e-24,-2.044389895910888e-24,-2.4160971497128677e-24,1.8585362690098983e-25,-2.6019507766138577e-24,-9.292681345049492e-25
834.0,-4.460487045623755e-24,-1.8585362690098984e-24,-2.2302435228118777e-24,-2.6019507766138577e-24,3.7170725380197966e-25,-3.159511657316827e-24,-7.434145076039593e-25
834.1,-4.274633418722766e-24,-1.3009753883069288e-24,-2.044389895910888e-24,-2.4160971497128677e-24,3.7170725380197966e-25,-2.7878044035148473e-24,-5.575608807029694e-25
834.2,-4.274633418722766e-24,-1.1151217614059388e-24,-1.8585362690098984e-24,-2.4160971497128677e-24,5.575608807029694e-25,-2.6019507766138577e-24,-1.8585362690098983e-25
834.3,-3.902926164920786e-24,-9.292681345049492e-25,-1.6726826421089084e-24,-2.4160971497128677e-24,7.434145076039593e-25,-2.6019507766138577e-24,0.0
834.4,-3.717072538019797e-24,-3.7170725380197966e-25,-1.4868290152079186e-24,-2.044389895910888e-24,7.434145076039593e-25,-2.044389895910888e-24,1.8585362690098983e-25
834.5,-3.902926164920786e-24,-1.1151217614059388e-24,-1.6726826421089084e-24,-2.2302435228118777e-24,5.575608807029694e-25,-2.044389895910888e-24,-1.8585362690098983e-25
834.6,-3.902926164920786e-24,-7.434145076039593e-25,-2.044389895910888e-24,-2.2302435228118777e-24,5.575608807029694e-25,-2.044389895910888e-24,0.0
834.7,-3.902926164920786e-24,-9.292681345049492e-25,-2.044389895910888e-24,-2.4160971497128677e-24,3.7170725380197966e-25,-2.044389895910888e-24,0.0
834.8,-4.274633418722766e-24,-9.292681345049492e-25,-2.4160971497128677e-24,-2.4160971497128677e-24,5.575608807029694e-25,-2.044389895910888e-24,-1.8585362690098983e-25
834.9,-4.274633418722766e-24,-7.434145076039593e-25,-2.2302435228118777e-24,-2.4160971497128677e-24,5.575608807029694e-25,-2.2302435228118777e-24,0.0
