X MnCl+;Y MnCl+;DY/DX MnCl+;X MnCl3-;Y MnCl3-;DY/DX MnCl3-;X MnClH2O;Y MnClH2O;DY/DX MnClH2O;X MnCl2;Y MnCl2;DY/DX MnCl2;X MnH2O;Y MnH2O;DY/DX MnH2O;X MnCl+ fit2;Y MnCl+ fit2;DY/DX MnCl+ fit2;X MnCl3- fit2;Y MnCl3- fit2;DY/DX MnCl3- fit2;X MnClH2O fit2;Y MnClH2O fit2;DY/DX MnClH2O fit2;X MnCl2 fit2;Y MnCl2 fit2;DY/DX MnCl2 fit2;X MnH2O fit2;Y MnH2O fit2;DY/DX MnH2O fit2
164,96;135,9706608;82,23654299;176,64;83,26532843;4,0792975;;;;174,56;0,003316363;1,10E-09;140,8;270,9083989;123,6464713;153,28;0,08406694;0,000110401;164,96;0,249819956;1,93E-05;;;;162,88;0,000460113;0;129,12;0,000160768;2E-10
165,2;147,7983188;79,95665986;176,8;103,9491042;5,749133799;;;;174,7;0,004796127;2,40E-09;141;358,8600023;159,6242227;153,6;0,121092037;0,000228731;165,2;0,333438476;3,32E-05;;;;163,1;0,000651204;0;129,4;0,0003094;8E-10
165,44;157,9943859;71,51064812;176,96;129,198084;8,015464938;;;;174,84;0,006901091;5,10E-09;141,2;471,3234131;202,1735799;153,92;0,172464418;0,000462586;165,44;0,442954179;5,66E-05;;;;163,32;0,00091747;1,00E-10;129,68;0,000586023;2,9E-09
165,68;166,1208814;56,97873329;177,12;159,8716968;11,05870172;;;;174,98;0,009879921;1,07E-08;141,4;613,687817;254,8070582;154,24;0,24290362;0,000913446;165,68;0,585694643;9,57E-05;;;;163,54;0,001286779;2,00E-10;129,96;0,001092716;9,7E-09
165,92;171,8221732;37,30105211;177,28;196,9550367;15,10368909;;;;175,12;0,014073684;0,000000022;141,6;791,8967674;324,2542975;154,56;0,338357136;0,001761552;165,92;0,770846297;0,000160216;;;;163,76;0,001796668;4,00E-10;130,24;0,002006423;3,14E-08
166,16;174,8509807;14,18983516;177,44;241,5688524;20,42840796;;;;175,26;0,0199476;4,48E-08;141,8;1012,239089;420,9536176;154,88;0,466207468;0,003318408;166,16;1,00986435;0,000265768;;;;163,98;0,002497455;7,00E-10;130,52;0,003628968;9,85E-08
166,4;175,0861482;-10,12006691;177,6;294,9783567;27,37424815;;;;175,4;0,028132735;9,04E-08;142;1281,048279;558,4654338;155,2;0,635478219;0,006107751;166,4;1,316956773;0,000436895;;;;164,2;0,003456273;1,40E-09;130,8;0,006467106;2,982E-07
166,64;172,5404181;-33,23106885;177,76;358,6002833;36,35825557;;;;175,54;0,039480405;1,80E-07;142,2;1604,328402;751,4140406;155,52;0,857026161;0,010986089;166,64;1,709651692;0,000711825;;;;164,42;0,00476226;2,70E-09;131,08;0,011358506;8,718E-07
166,88;167,357552;-52,97219301;177,92;434,0075443;47,88784207;;;;175,68;0,055132717;3,56E-07;142,4;1987,343221;1011,934018;155,84;1,143703024;0,019315448;166,88;2,209457821;0,001149559;;;;164,64;0,006533217;5,10E-09;131,36;0,019666756;2,4632E-06
167,12;159,7993307;-67,73053069;178,08;522,930786;62,57849242;;;;175,82;0,076613474;6,96E-07;142,6;2434,22168;1345,135009;156,16;1,510467864;0,033201116;167,12;2,84262756;0,001840317;;;;164,86;0,008924091;9,70E-09;131,64;0,033578214;6,7289E-06
